scene_id,im_id,obj_id,score,R,t,time
3,5,8,0.0,0.949437558823178 0.007528201371885146 -0.31386565291536545 -0.3041523900300964 0.26992869181248635 -0.9135807709093815 0.07784372508342859 0.9628508854025652 0.25857015865066774,41.83832974014731 -29.665919031151564 767.1277991803888,0.69
3,10,8,0.0,0.9934201577752335 0.009064535394338394 0.11416752744942296 0.10841221186764263 0.24694091122451384 -0.9629470279727602 -0.03692130067854227 0.9689881426321435 0.24433337265816374,49.252751285051644 -7.896049236861782 761.6418983880351,0.69
3,16,8,0.0,0.8062831553906317 -0.00865667545054255 0.5914664278752181 0.570786497968935 0.27385450106559817 -0.7740842886808071 -0.1552747470443456 0.9617321738489651 0.2257453847015664,43.194667091460964 21.151895968781755 754.6586536075737,0.69
3,24,8,0.0,0.25530417391197335 0.011712624895740487 0.966789839210765 0.9185189845250947 0.3092849522917241 -0.24630406686227246 -0.30189841644187815 0.9508972776824833 0.06820347092288387,15.502828375843052 49.02088664227531 747.7710312458679,0.69
3,34,8,0.0,-0.6029051084266834 0.012394313235372323 0.7977166233898054 0.764108400855533 0.29652509278744077 0.5728972168630254 -0.22944232821127236 0.9549446320844072 -0.18824709208422696,-30.831198117048096 47.72546097930552 744.7425121882036,0.69
3,41,8,0.0,-0.9498377007627198 -0.014060074153809776 0.3124270419227172 0.2949340798447423 0.29203017895579986 0.9097979243354967 -0.10402995124446171 0.9563057507376144 -0.27323447869960027,-56.71170732272348 25.181349977717176 745.9813072308402,0.69
3,46,8,0.0,-0.9929136152369203 -0.050850688588598494 -0.10740931126868913 -0.11774718944617808 0.29876598983236713 0.9470345731265631 -0.016067110962292443 0.9529706662796874 -0.30263634473700296,-65.71101177717517 3.087287251601035 759.1166384024568,0.69
3,55,8,0.0,-0.635304153494338 -0.034609442392021905 -0.7714861107305535 -0.7449624333292204 0.29073532651152845 0.6004198055081473 0.2035180716325935 0.9561773666091182 -0.21048809492083487,-53.21245519822971 -36.9948360836155 777.8723459246585,0.69
3,69,8,0.0,0.5189284851372507 -0.012168929243188076 -0.8547310363349587 -0.8188929210030567 0.279749786032152 -0.5011531114799616 0.24520932128334744 0.9599958199784203 0.13520508266970083,11.144110662429123 -52.6882165778523 774.6912821523595,0.69
3,79,8,0.0,0.9818889943235339 -0.0457831570098562 -0.18384206635188213 -0.14975922264779087 0.40679415912700423 -0.9011607444468955 0.11604386264791591 0.912371862035631 0.392570257797744,40.92163471126955 -36.824288516858914 762.1081245069854,0.69
3,88,8,0.0,0.8196900864820804 0.05993482262250849 0.5696630400159448 0.498014597803631 0.41677968263437015 -0.760444709704579 -0.28300109981674487 0.9070294996197215 0.31178175751976034,47.866727249495064 2.1207388449698414 746.695903193392,0.69
3,101,8,0.0,-0.15610659364971932 0.0053338981792235285 0.9877258126369357 0.8769152433211758 0.46097217540034474 0.13610403938765692 -0.45458815146244685 0.8873985592938989 -0.07663817268873296,-4.742333379173737 35.05007751050349 736.7848153762548,0.69
3,109,8,0.0,-0.7525837156848312 -0.006573652141431685 0.658463771200464 0.58139565550673 0.4628786544775024 0.669120649051423 -0.3091873908229656 0.8863972801890929 -0.3445330449020326,-41.91874627169212 23.975284717840292 745.3359236373099,0.69
3,117,8,0.0,-0.9993873999534402 -0.02665821050073656 0.022675198504113626 0.007678006865591561 0.46511587191013726 0.8852165124464435 -0.034144882850501435 0.8848483290994966 -0.4646262599821005,-63.77097967106236 -5.080536859588237 758.1289841781058,0.69
3,144,8,0.0,0.6591246704735227 -0.03234569211389465 -0.7513377569208426 -0.5899353777486382 0.59737492455807 -0.5432489756914518 0.4664020999671223 0.8013095255336189 0.3746626822027318,20.893821096456374 -69.59770929888671 804.9984805058594,0.69
3,154,8,0.0,0.9978326061104447 0.04176208897336198 0.05085290657788777 0.022912265977959364 0.5039396029170055 -0.8634349452504261 -0.061685640554294555 0.8627286969473266 0.5018905032105853,51.80488392043836 -42.00381836662728 785.5978965591652,0.69
3,163,8,0.0,0.6857614548956223 0.0035549870540868556 0.7278176894294921 0.5806133077314485 0.6003276133678239 -0.5499954031746439 -0.43888428300018417 0.7997462839520657 0.4096174647647197,39.387558902142715 -3.1927127287308723 746.5079142711876,0.69
3,179,8,0.0,-0.5880116206483689 -0.00619825849237976 0.8088287306804453 0.6325291528507231 0.6197263366202723 0.4645924434309741 -0.5041321302758089 0.7847935074214605 -0.36048570836122845,-30.956126270404333 12.34681132827221 738.3961075250257,0.69
3,190,8,0.0,-0.9994987900866914 -0.006676425039709296 -0.03094501517093145 -0.02859487493095616 0.6098239098951411 0.7920209164207003 0.01358314186493721 0.7925088165243918 -0.6097091716451254,-62.8667952958352 -22.035675965319818 760.9239603901706,0.69
3,203,8,0.0,-0.39828796051611937 -0.015690307439525597 -0.9171262261871934 -0.7264279984242532 0.6158870736012777 0.3049351991426827 0.5600616605457324 0.7876781873476677 -0.25669828508084974,-39.83116594860213 -66.92278360460708 794.3257069332444,0.69
3,225,8,0.0,0.9994951477948929 -0.03008642307872845 0.010210616082920707 0.02580445047013865 0.5812164046200281 -0.8133397945118028 0.01853590759577755 0.8131926574600237 0.58169933985067,45.402593253941674 -58.31563068570531 781.8865298740104,0.69
3,233,8,0.0,0.7598602909817685 0.03146311988835662 0.6493245800645412 0.4849784869165249 0.6377057008423784 -0.5984373871519801 -0.432906693661879 0.769637259493082 0.469308303125694,43.0452412987893 -30.223534655208333 737.4980725736837,0.69
3,238,8,0.0,0.42686421284186093 0.022950084200138943 0.9040244672740363 0.5944955479103855 0.7461789707616123 -0.29965311129349514 -0.6814411106688745 0.6653497104743848 0.3048733761121544,29.40905696680255 -10.371608669300873 740.9771312999696,0.69
3,251,8,0.0,-0.6161369178885493 0.006704925799178585 0.7876105270911675 0.52193911770103 0.7523664033554097 0.40190092375549 -0.5898769836400379 0.6587107400612755 -0.46706027994216903,-32.27489236865348 -7.541422003014333 735.8989757686505,0.69
3,261,8,0.0,-0.9999630680127392 -0.00022158778421325215 -0.008591478883402434 -0.005856859930176496 0.7491642560558055 0.6623583732694177 0.006289658361815486 0.6623842301468271 -0.7491378857396593,-61.54317638799009 -33.77249972101502 769.4883676200039,0.69
3,269,8,0.0,-0.7814695955354594 -0.025514277497464072 -0.6234214408387218 -0.4335396554867913 0.7407687057967446 0.5131326257729191 0.4487188856890689 0.6712754622031097 -0.5899496719805526,-57.62463364198905 -60.30046821293943 798.0435646265553,0.69
3,281,8,0.0,0.14619618221257633 -0.04187600529148827 -0.9883688969647385 -0.6592526650935416 0.7407904565145386 -0.12890082662280922 0.7375720980850139 0.670429638155868 0.08069386847005218,-9.440151382728905 -80.0428772740638 812.9542977225223,0.69
3,292,8,0.0,-0.8066793500204295 0.5859334101388316 -0.07713925805773189 -0.18317836934313025 -0.12379535885013959 0.9752540151837146 0.5618844287354913 0.8008475185765671 0.20719348622566713,-17.685454295614715 67.81600255060249 315.44413091922394,0.69
3,302,8,0.0,0.8958866019623604 0.12476500975901736 0.42640460687493464 0.19910218717554087 0.7452419523014686 -0.636374694336451 -0.3971718966470955 0.6550176523344451 0.6428112939611601,55.94739425664331 -48.80645659029904 775.819776735909,0.69
3,307,8,0.0,0.6665849607992004 0.038098406622518816 0.7444548350633191 0.422933023964968 0.8030582206323587 -0.4197917954351154 -0.6138339737063894 0.5946814321026134 0.5191934581985875,42.220108079663625 -36.90279064371444 756.3317538942424,0.69
3,318,8,0.0,-0.18496502702499293 0.014417241749806076 0.9826393447842252 0.52381673883414 0.8474618058067973 0.08616560691974837 -0.8315070432021667 0.5306605608475251 -0.16430278837007037,-6.062575385243066 -22.64629780679483 738.1257546039373,0.69
3,323,8,0.0,-0.5866012169719891 -0.004814795422695334 0.8098616116300483 0.42802944500983564 0.8470674606500951 0.3150674710476667 -0.6875244042588988 0.5314635781056287 -0.4948299290621058,-28.919112618538676 -24.88062015024869 732.3918853108852,0.69
3,328,8,0.0,-0.8724947000708488 -0.0064773571886096865 0.4885806404188878 0.2489838187072806 0.8544649326878022 0.45595694624467464 -0.4204284200315429 0.519468692656911 -0.7439033680385512,-49.200567337179756 -33.12329403621243 754.775840622241,0.69
3,335,8,0.0,-0.9912362226332078 -0.009751896243915446 -0.13174084962340882 -0.07531304295634245 0.8610405273458706 0.502928579252166 0.10852970330976598 0.5084428294189958 -0.8542290048411493,-62.12080687281015 -49.721645116433535 780.86137728893,0.69
3,354,8,0.0,0.1738406379753508 -0.027711370893590936 -0.9843838237758282 -0.5203644811175152 0.8460681192887757 -0.1157131985317702 0.8360623418021063 0.5323540339345159 0.1326610084916675,-6.896410933842315 -81.51639786711603 830.2938760131276,0.69
3,374,8,0.0,0.9893456180762341 0.0777897975421653 0.12306094177968475 0.09913015479184853 -0.9790062391508837 -0.17810108397925817 0.10662298253330836 0.1884025772169573 -0.9762868474448021,4.500549282520133 -115.92992228883634 467.9594583875594,0.69
