#  Index into NumPy file "pose_data_tless-30-epos.npz".
#  Created at  6:43PM EDT on Sep 11, 2023
#    DATASET:   tless
#    OBJECT:    30
#    ESTIMATOR: epos
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000001	1	*	FN	0.9900573271228951	*	*	*	372.0,304.0,490.0,424.0	*
000001	17	0	TP	0.9781694551310728	0.0	1.821058562447589	0.20894995777278322	210.0,290.0,328.0,410.0	1.0,17.0,31.0,17.0
000001	30	1	TP	0.9511394541873769	0.0	2.5996947277795477	0.02566967644974587	188.0,168.0,302.0,287.0	1.0,30.0,31.0,30.0
000001	38	2	TP	0.9486166007905138	0.0	0.710563923655128	0.024544085232378263	245.0,111.0,356.0,229.0	1.0,38.0,31.0,38.0
000001	57	3	TP	0.9508953817153629	0.0	0.8093354023331933	0.01806919260136064	413.0,160.0,526.0,279.0	1.0,57.0,31.0,57.0
000001	67	4	TP	0.9728058208276489	0.0	0.530941076682306	0.023557936516762	414.0,257.0,530.0,376.0	1.0,67.0,31.0,67.0
000001	76	5	TP	0.9445921249376973	0.0	1.4261119133779285	0.12158816950838956	337.0,311.0,457.0,438.0	1.0,76.0,31.0,76.0
000001	89	6	TP	0.943733581899839	0.0	1.4182483403372004	0.03607625122551087	205.0,278.0,323.0,404.0	1.0,89.0,31.0,89.0
000001	101	7	TP	0.9620005588153115	0.0	0.08922939668972647	0.028659786218341133	189.0,175.0,301.0,295.0	1.0,101.0,31.0,101.0
000001	109	8	TP	0.9705106923152036	0.0	0.07958017393332416	0.02135494529424203	243.0,122.0,352.0,240.0	1.0,109.0,31.0,109.0
