#  Index into NumPy file "pose_data_tless-4-epos.npz".
#  Created at  6:41PM EDT on Sep 11, 2023
#    DATASET:   tless
#    OBJECT:    4
#    ESTIMATOR: epos
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000005	7	0	TP	0.9996349698850155	0.0	0.2358428511902576	0.0764394128529785	310.0,323.0,419.0,414.0	5.0,7.0,9.0,7.0
000005	20	1	TP	0.9977194982896237	0.0	0.40386704490512837	0.11829351603554165	196.0,271.0,299.0,351.0	5.0,20.0,9.0,20.0
000005	25	2	TP	1.0	0.0	0.6869843164553201	0.25484762767047253	201.0,208.0,280.0,305.0	5.0,25.0,9.0,25.0
000005	31	3	TP	1.0	0.0	0.46476032864599787	0.24642293032024448	219.0,144.0,279.0,246.0	5.0,31.0,9.0,31.0
000005	43	4	TP	0.9970748015043878	0.0	0.19915780440844333	0.06532717637513805	303.0,105.0,405.0,174.0	5.0,43.0,9.0,43.0
000005	56	5	TP	0.9993956486704271	0.0	0.16491955069182504	0.04726521593416161	418.0,145.0,520.0,236.0	5.0,56.0,9.0,56.0
000005	64	6	TP	0.9996114996114996	0.0	0.07247203693539145	0.051670331970693886	443.0,216.0,512.0,335.0	5.0,64.0,9.0,64.0
000005	70	7	TP	1.0	0.0	0.08358521595592455	0.024414056912295482	424.0,279.0,494.0,394.0	5.0,70.0,9.0,70.0
000005	81	8	TP	0.9980297331183952	0.0	0.11646408164108205	0.02811183579252843	288.0,302.0,402.0,388.0	5.0,81.0,9.0,81.0
000005	86	9	TP	0.9976580796252927	0.0	0.3323286809083254	0.1175823106837073	232.0,299.0,347.0,365.0	5.0,86.0,9.0,86.0
000005	94	10	TP	1.0	0.0	0.2336324917189233	0.03830522295082137	195.0,240.0,291.0,318.0	5.0,94.0,9.0,94.0
000005	100	11	TP	1.0	0.0	0.8282980260060278	0.49939973187598174	209.0,174.0,277.0,266.0	5.0,100.0,9.0,100.0
000005	107	12	TP	0.9997679275934092	0.0	0.5143140559788828	0.35840125077393037	235.0,122.0,303.0,210.0	5.0,107.0,9.0,107.0
