#  Index into NumPy file "pose_data_tless-5-gdrnpp.npz".
#  Created at 11:43AM EDT on Sep 14, 2023
#    DATASET:   tless
#    OBJECT:    5
#    ESTIMATOR: gdrnpp
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000001	38	*	FP	*	0.008881263434886932	*	*	*	1.0,38.0,6.0,38.00888126343489
000001	38	*	FP	*	0.0011237673461437225	*	*	*	1.0,38.0,6.0,38.001123767346144
000001	323	*	FP	*	0.0012271427549421787	*	*	*	1.0,323.0,6.0,323.00122714275494
000001	337	*	FP	*	0.002553870901465416	*	*	*	1.0,337.0,6.0,337.00255387090147
000001	364	*	FP	*	0.0043923500925302505	*	*	*	1.0,364.0,6.0,364.00439235009253
000001	364	*	FP	*	0.0010671732015907764	*	*	*	1.0,364.0,6.0,364.0010671732016
000001	375	*	FP	*	0.00132412975654006	*	*	*	1.0,375.0,6.0,375.00132412975654
000001	394	*	FP	*	0.05611705780029297	*	*	*	1.0,394.0,6.0,394.0561170578003
000001	394	*	FP	*	0.006136596202850342	*	*	*	1.0,394.0,6.0,394.00613659620285
000001	396	*	FP	*	0.013095781207084656	*	*	*	1.0,396.0,6.0,396.0130957812071
000001	396	*	FP	*	0.0014690384268760681	*	*	*	1.0,396.0,6.0,396.0014690384269
000001	396	*	FP	*	0.0012471377849578857	*	*	*	1.0,396.0,6.0,396.00124713778496
000001	434	*	FP	*	0.002713063731789589	*	*	*	1.0,434.0,6.0,434.0027130637318
000001	434	*	FP	*	0.001741413027048111	*	*	*	1.0,434.0,6.0,434.00174141302705
000001	455	*	FP	*	0.004701241850852966	*	*	*	1.0,455.0,6.0,455.00470124185085
000001	455	*	FP	*	0.001251567155122757	*	*	*	1.0,455.0,6.0,455.0012515671551
000001	464	*	FP	*	0.09492874145507812	*	*	*	1.0,464.0,6.0,464.0949287414551
000001	464	*	FP	*	0.028745457530021667	*	*	*	1.0,464.0,6.0,464.02874545753
000001	464	*	FP	*	0.00514616072177887	*	*	*	1.0,464.0,6.0,464.0051461607218
000001	464	*	FP	*	0.00402219220995903	*	*	*	1.0,464.0,6.0,464.00402219220996
000001	464	*	FP	*	0.0024823378771543503	*	*	*	1.0,464.0,6.0,464.00248233787715
000001	464	*	FP	*	0.0013253521174192429	*	*	*	1.0,464.0,6.0,464.0013253521174
000001	474	*	FP	*	0.009938646107912064	*	*	*	1.0,474.0,6.0,474.0099386461079
000001	474	*	FP	*	0.0034356117248535156	*	*	*	1.0,474.0,6.0,474.00343561172485
000001	474	*	FP	*	0.001631445251405239	*	*	*	1.0,474.0,6.0,474.0016314452514
000001	488	*	FP	*	0.0013695252127945423	*	*	*	1.0,488.0,6.0,488.0013695252128
000002	3	0	TP	0.9499415835355441	0.9765625	0.6624796465192871	0.0048528986410251735	332.0,97.0,445.0,243.0	2.0,3.0,7.0,3.9765625
000002	13	1	TP	0.9563739376770538	0.9765625	3.7830958213537698	0.0015444242569541097	405.0,150.0,512.0,298.0	2.0,13.0,7.0,13.9765625
000002	24	2	TP	0.9303717440782264	0.9765625	3.5889423836692513	0.0012352375461450623	387.0,269.0,531.0,376.0	2.0,24.0,7.0,24.9765625
000002	36	3	TP	0.9418016628096341	0.98046875	1.3460530937627442	0.001104096180628396	293.0,307.0,428.0,450.0	2.0,36.0,7.0,36.98046875
000002	55	4	TP	0.9464673459161517	0.97314453125	1.0631628203127936	0.0007329906844316195	178.0,193.0,317.0,328.0	2.0,55.0,7.0,55.97314453125
000002	65	5	TP	0.961221192278255	0.9712052345275879	2.014160251748535	0.0018120402373360573	227.0,132.0,364.0,237.0	2.0,65.0,7.0,65.97120523452759
000002	76	6	TP	0.9854460515676938	0.9794921875	1.0577451769611088	0.0027981687871132003	339.0,108.0,447.0,252.0	2.0,76.0,7.0,76.9794921875
