#  Index into NumPy file "pose_data_tless-22-gdrnpp.npz".
#  Created at 11:43AM EDT on Sep 14, 2023
#    DATASET:   tless
#    OBJECT:    22
#    ESTIMATOR: gdrnpp
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000001	292	*	FP	*	0.0010702102445065975	*	*	*	1.0,292.0,23.0,292.0010702102445
000001	314	*	FP	*	0.0035535991191864014	*	*	*	1.0,314.0,23.0,314.0035535991192
000001	314	*	FP	*	0.001269036903977394	*	*	*	1.0,314.0,23.0,314.001269036904
000001	323	*	FP	*	0.0017045536078512669	*	*	*	1.0,323.0,23.0,323.00170455360785
000001	347	*	FP	*	0.0021095070987939835	*	*	*	1.0,347.0,23.0,347.0021095070988
000001	364	*	FP	*	0.001131981611251831	*	*	*	1.0,364.0,23.0,364.00113198161125
000001	364	*	FP	*	0.0010693753138184547	*	*	*	1.0,364.0,23.0,364.0010693753138
000001	394	*	FP	*	0.005703713744878769	*	*	*	1.0,394.0,23.0,394.0057037137449
000001	396	*	FP	*	0.007843196392059326	*	*	*	1.0,396.0,23.0,396.00784319639206
000001	396	*	FP	*	0.0053734853863716125	*	*	*	1.0,396.0,23.0,396.0053734853864
000001	402	*	FP	*	0.003155149519443512	*	*	*	1.0,402.0,23.0,402.00315514951944
000001	402	*	FP	*	0.0027166642248630524	*	*	*	1.0,402.0,23.0,402.00271666422486
000001	442	*	FP	*	0.0012960974127054214	*	*	*	1.0,442.0,23.0,442.0012960974127
000001	455	*	FP	*	0.005257442593574524	*	*	*	1.0,455.0,23.0,455.0052574425936
000001	455	*	FP	*	0.005249613896012306	*	*	*	1.0,455.0,23.0,455.005249613896
000001	464	*	FP	*	0.017767466604709625	*	*	*	1.0,464.0,23.0,464.0177674666047
000001	464	*	FP	*	0.005650404840707779	*	*	*	1.0,464.0,23.0,464.0056504048407
000001	464	*	FP	*	0.004092052578926086	*	*	*	1.0,464.0,23.0,464.0040920525789
000001	464	*	FP	*	0.0021123699843883514	*	*	*	1.0,464.0,23.0,464.0021123699844
000001	464	*	FP	*	0.0014614439569413662	*	*	*	1.0,464.0,23.0,464.00146144395694
000001	464	*	FP	*	0.0012708939611911774	*	*	*	1.0,464.0,23.0,464.0012708939612
000001	464	*	FP	*	0.0010130968876183033	*	*	*	1.0,464.0,23.0,464.0010130968876
000001	474	*	FP	*	0.0024955719709396362	*	*	*	1.0,474.0,23.0,474.00249557197094
000001	482	*	FP	*	0.00570833683013916	*	*	*	1.0,482.0,23.0,482.00570833683014
000001	488	*	FP	*	0.0034842565655708313	*	*	*	1.0,488.0,23.0,488.00348425656557
000002	153	*	FP	*	0.004057437181472778	*	*	*	2.0,153.0,24.0,153.00405743718147
000002	153	*	FP	*	0.0014207912608981133	*	*	*	2.0,153.0,24.0,153.0014207912609
000002	242	*	FP	*	0.0013775741681456566	*	*	*	2.0,242.0,24.0,242.00137757416815
000002	248	*	FP	*	0.0020321430638432503	*	*	*	2.0,248.0,24.0,248.00203214306384
000002	295	*	FP	*	0.0010558892972767353	*	*	*	2.0,295.0,24.0,295.0010558892973
000002	306	*	FP	*	0.0011619781143963337	*	*	*	2.0,306.0,24.0,306.0011619781144
000002	348	*	FP	*	0.001047445461153984	*	*	*	2.0,348.0,24.0,348.00104744546115
000002	358	*	FP	*	0.0013728300109505653	*	*	*	2.0,358.0,24.0,358.00137283001095
000002	374	*	FP	*	0.01091303676366806	*	*	*	2.0,374.0,24.0,374.01091303676367
000002	374	*	FP	*	0.009703636169433594	*	*	*	2.0,374.0,24.0,374.00970363616943
000002	387	*	FP	*	0.0011482574045658112	*	*	*	2.0,387.0,24.0,387.00114825740457
000002	439	*	FP	*	0.0025869011878967285	*	*	*	2.0,439.0,24.0,439.0025869011879
000002	439	*	FP	*	0.002557039260864258	*	*	*	2.0,439.0,24.0,439.00255703926086
000002	446	*	FP	*	0.0010962747037410736	*	*	*	2.0,446.0,24.0,446.00109627470374
000002	455	*	FP	*	0.0030261771753430367	*	*	*	2.0,455.0,24.0,455.00302617717534
000002	459	*	FP	*	0.007476035505533218	*	*	*	2.0,459.0,24.0,459.00747603550553
000002	459	*	FP	*	0.006105095148086548	*	*	*	2.0,459.0,24.0,459.0061050951481
000002	459	*	FP	*	0.0015718974173069	*	*	*	2.0,459.0,24.0,459.0015718974173
000002	463	*	FP	*	0.0035670697689056396	*	*	*	2.0,463.0,24.0,463.0035670697689
000002	463	*	FP	*	0.001635778695344925	*	*	*	2.0,463.0,24.0,463.00163577869534
000002	470	*	FP	*	0.004688166081905365	*	*	*	2.0,470.0,24.0,470.0046881660819
000002	470	*	FP	*	0.0016288887709379196	*	*	*	2.0,470.0,24.0,470.00162888877094
000002	470	*	FP	*	0.0010528345592319965	*	*	*	2.0,470.0,24.0,470.00105283455923
000002	478	*	FP	*	0.0019288016483187675	*	*	*	2.0,478.0,24.0,478.0019288016483
000002	478	*	FP	*	0.0018406864255666733	*	*	*	2.0,478.0,24.0,478.00184068642557
000002	489	*	FP	*	0.004342474043369293	*	*	*	2.0,489.0,24.0,489.00434247404337
000002	489	*	FP	*	0.004070781171321869	*	*	*	2.0,489.0,24.0,489.0040707811713
000002	494	*	FP	*	0.026826977729797363	*	*	*	2.0,494.0,24.0,494.0268269777298
000002	494	*	FP	*	0.002027694135904312	*	*	*	2.0,494.0,24.0,494.0020276941359
000003	154	*	FP	*	0.0010403464548289776	*	*	*	3.0,154.0,25.0,154.00104034645483
000003	163	*	FP	*	0.0033669620752334595	*	*	*	3.0,163.0,25.0,163.00336696207523
000003	179	*	FP	*	0.0074880123138427734	*	*	*	3.0,179.0,25.0,179.00748801231384
000003	225	*	FP	*	0.009154781699180603	*	*	*	3.0,225.0,25.0,225.00915478169918
000003	233	*	FP	*	0.003660263493657112	*	*	*	3.0,233.0,25.0,233.00366026349366
000003	233	*	FP	*	0.002733759582042694	*	*	*	3.0,233.0,25.0,233.00273375958204
