#  Index into NumPy file "pose_data_tless-21-epos.npz".
#  Created at  6:45PM EDT on Sep 11, 2023
#    DATASET:   tless
#    OBJECT:    21
#    ESTIMATOR: epos
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000008	1	0	TP	0.948277796477056	0.0	2.3990560340390052	0.0038006918722000155	166.0,270.0,288.0,391.0	8.0,1.0,29.0,1.0
000008	12	1	TP	0.9667387127761767	0.0	3.453582486144682	0.004389950811560896	183.0,161.0,305.0,276.0	8.0,12.0,29.0,12.0
000008	18	2	TP	0.9992372234935164	0.0	0.8157814234813099	0.010270187873099993	232.0,104.0,348.0,216.0	8.0,18.0,29.0,18.0
000008	25	3	TP	0.9862944162436548	0.0	2.6275930184464817	0.00389587858049101	303.0,85.0,418.0,196.0	8.0,25.0,29.0,25.0
000008	34	4	TP	0.9632013602137479	0.0	4.936962985502178	0.005954508756094547	398.0,129.0,521.0,247.0	8.0,34.0,29.0,34.0
000008	46	5	TP	0.9369038041604413	0.0	4.038723757615308	0.005035654835090584	428.0,243.0,558.0,365.0	8.0,46.0,29.0,46.0
000008	52	6	TP	0.9374025395411004	0.0	5.016032408735334	0.009147426268710604	388.0,308.0,512.0,439.0	8.0,52.0,29.0,52.0
000008	58	7	TP	0.9647528264242962	0.0	4.663722300101167	0.0040728258940471405	335.0,358.0,449.0,477.0	8.0,58.0,29.0,58.0
000008	68	8	TP	0.9518045530260966	0.0	3.429246977958221	0.008054705685130975	209.0,311.0,341.0,435.0	8.0,68.0,29.0,68.0
000008	84	9	TP	0.9604329524954901	0.0	3.7231942132963147	0.0072671685493558985	181.0,173.0,302.0,285.0	8.0,84.0,29.0,84.0
000008	92	10	TP	0.9976986598077704	0.0	2.3994909230251658	0.012438360003850353	251.0,115.0,360.0,212.0	8.0,92.0,29.0,92.0
000008	100	11	TP	0.9487683438155137	0.0	1.3993150191344614	0.0033230503790585386	330.0,112.0,444.0,216.0	8.0,100.0,29.0,100.0
000008	115	12	TP	0.9297068173790181	0.0	5.242529953281596	0.014822311135620148	444.0,208.0,564.0,328.0	8.0,115.0,29.0,115.0
000008	127	13	TP	0.9471007121057986	0.0	3.5615490104327234	0.011110807723570964	368.0,327.0,493.0,453.0	8.0,127.0,29.0,127.0
000008	136	14	TP	0.9592696629213483	0.0	2.12487013949462	0.009270730369207152	266.0,334.0,394.0,466.0	8.0,136.0,29.0,136.0
000008	144	15	TP	0.9504185447520928	0.0	3.013535405375766	0.0018417700756045228	170.0,272.0,301.0,396.0	8.0,144.0,29.0,144.0
000008	155	16	TP	0.9484409526147802	0.0	3.3873560508757286	0.0034762492481392906	176.0,187.0,297.0,296.0	8.0,155.0,29.0,155.0
000008	165	17	TP	0.9097536083977256	0.0	1.3043668634984027	0.02605562359962421	265.0,135.0,368.0,218.0	8.0,165.0,29.0,165.0
000008	172	18	TP	0.9448457904973604	0.0	1.7067456477944194	0.009837942875688897	330.0,135.0,442.0,227.0	8.0,172.0,29.0,172.0
000008	178	19	TP	0.9477028995101284	0.0	3.069986046804973	0.01217767264293825	391.0,152.0,510.0,259.0	8.0,178.0,29.0,178.0
000008	194	20	TP	0.952662119515423	0.0	4.687135372757389	0.014796244194158922	407.0,275.0,537.0,394.0	8.0,194.0,29.0,194.0
000008	207	21	TP	0.9646326511364708	0.0	2.7208047759726313	0.013150073067228953	275.0,328.0,405.0,454.0	8.0,207.0,29.0,207.0
000008	216	22	TP	0.9620888509184109	0.0	3.1377819862960776	0.007275907955378633	172.0,269.0,305.0,388.0	8.0,216.0,29.0,216.0
000008	228	23	TP	0.909958180867747	0.0	3.951445763908329	0.0031545478981932266	182.0,195.0,301.0,295.0	8.0,228.0,29.0,228.0
000008	238	24	TP	0.7369585836231426	0.0	120.8175141492399	0.08916249571031662	271.0,155.0,370.0,229.0	8.0,238.0,29.0,238.0
000008	263	25	TP	0.8428393241864157	0.0	3.843037392097993	0.0029137172876082993	430.0,243.0,561.0,352.0	8.0,263.0,29.0,263.0
000008	272	26	TP	0.9799311926605505	0.0	2.82403696564617	0.014116286927386201	363.0,308.0,490.0,419.0	8.0,272.0,29.0,272.0
000008	280	27	TP	0.9764532744665195	0.0	2.5926674192717907	0.010387098499476817	270.0,312.0,401.0,428.0	8.0,280.0,29.0,280.0
000008	288	28	TP	0.9549908842297175	0.0	4.048174254500558	0.006302141936867637	168.0,259.0,300.0,369.0	8.0,288.0,29.0,288.0
000008	303	29	TP	0.5264954727623571	0.0	116.49551412339008	0.04239498950612639	212.0,196.0,324.0,275.0	8.0,303.0,29.0,303.0
000008	309	30	TP	0.5115764385427307	0.0	122.7272249745972	0.05132826311393008	269.0,179.0,368.0,247.0	8.0,309.0,29.0,309.0
000008	319	31	TP	0.6421186575473199	0.0	129.10826213113907	0.10464570371701305	361.0,183.0,469.0,265.0	8.0,319.0,29.0,319.0
000008	333	32	TP	0.688357905439756	0.0	8.17501819013649	0.05221366336440059	436.0,235.0,563.0,336.0	8.0,333.0,29.0,333.0
000008	345	33	TP	0.9739397542608006	0.0	2.3751096379108256	0.009017915582549076	351.0,296.0,474.0,396.0	8.0,345.0,29.0,345.0
000008	360	34	TP	0.9927307971892416	0.0	4.710136307278957	0.012726373304972255	172.0,254.0,306.0,351.0	8.0,360.0,29.0,360.0
000008	375	35	TP	0.40733652312599683	0.0	174.01343734435255	0.07331768510448973	209.0,214.0,320.0,285.0	8.0,375.0,29.0,375.0
000008	381	*	FN	0.37068498102295316	*	*	*	265.0,205.0,364.0,266.0	*
000008	389	36	TP	0.004017467248908297	0.0	125.02397353212321	0.11001576154902729	336.0,203.0,443.0,272.0	8.0,389.0,29.0,389.0
000008	410	37	TP	0.9614129167638145	0.0	2.5733117371665317	0.007267145663034415	412.0,257.0,546.0,341.0	8.0,410.0,29.0,410.0
000008	417	38	TP	0.9740328006728343	0.0	1.7910366968585274	0.006352138927781293	355.0,278.0,480.0,368.0	8.0,417.0,29.0,417.0
000008	425	39	TP	0.9721414971440024	0.0	3.1373526450380216	0.006486420327000759	259.0,276.0,390.0,367.0	8.0,425.0,29.0,425.0
000008	432	40	TP	0.9595573165733023	0.0	7.246773857254641	0.014673278921150425	173.0,247.0,307.0,328.0	8.0,432.0,29.0,432.0
000008	441	41	TP	0.9405653950953679	0.0	5.1288066095024165	0.04733040584231234	165.0,235.0,286.0,306.0	8.0,441.0,29.0,441.0
000008	451	*	FN	0.09429505813953488	*	*	*	244.0,229.0,348.0,285.0	*
000008	459	42	TP	0.2309282224727546	0.0	119.1030112855846	0.0879916489604437	316.0,227.0,420.0,285.0	8.0,459.0,29.0,459.0
