scene_id,im_id,obj_id,score,R,t,time
5,7,27,0.0,-0.9958057597435163 -0.0527570779096658 0.07475011432815117 -0.07443573091876812 0.9422208967811285 -0.3266176719523225 -0.05319972579090012 -0.3308118383604185 -0.9421960076206932,-16.94518841846611 79.27713047853017 735.3877985702759,0.69
5,20,27,0.0,-0.3587351870411749 -0.9333905739418805 -0.009544739649668926 -0.8848127807713585 0.3432867429419062 -0.3150564316181993 0.29734728611875527 -0.10457652029391762 -0.9490249432133103,-79.8908199953063 31.402199350729457 752.2852594701278,0.69
5,25,27,0.0,0.06051968962212573 -0.9972204676546785 0.043459245950959374 -0.9481882578781347 -0.07103932465576535 -0.3096650480349385 0.3118916395001148 -0.022466714113042463 -0.9498520158250406,-86.00544415410057 -0.8711241161808847 769.8820002263795,0.69
5,31,27,0.0,-0.8181690211915977 -0.5749773843287639 -0.000678434105846254 -0.5530478235457327 0.7872858313145418 -0.2726153419796826 0.15728177781838265 -0.22267022100367218 -0.9621228689956729,-70.4372174988584 -37.91386516400953 778.9696717187544,0.69
5,43,27,0.0,0.06775612991291124 -0.9974408206334714 0.022823588527052602 -0.9559489403569573 -0.07145222001725116 -0.2847037121026297 0.2856059003060607 -0.002527763563665325 -0.9583438214553953,-1.3751137287382542 -67.78805404715078 790.161956009006,0.69
5,56,27,0.0,-0.36410991740752685 -0.9310641727083397 -0.023312536207355364 -0.8964444270611522 0.3571405974542107 -0.26236993509366235 0.2526090996707893 -0.07463310223342659 -0.9646857223026202,65.09100879275685 -19.77525958005816 765.7961409935451,0.69
5,64,27,0.0,0.339747535268331 -0.940062450908835 -0.0292267115900591 -0.9053474821505642 -0.3184668773523506 -0.2809355523835972 0.2547892243457879 0.12190749124117495 -0.959281509639665,65.93578881724028 31.662195306657704 753.4059521818402,0.69
5,70,27,0.0,-0.6455068130607471 -0.761177929459018 0.06268264509925892 -0.7534865496755012 0.6212677096361003 -0.21513821701785585 0.12481575922240729 -0.1861037148151421 -0.9745698710619666,39.86071395714059 60.76044643834046 738.4856095959467,0.69
5,81,27,0.0,-0.9805479530570472 -0.19333324262327942 0.033881691994392976 -0.18901872210482593 0.883582934991964 -0.428430997577027 0.052892669146993504 -0.4265014118238721 -0.9029390407235423,-25.783754739464325 62.046412690526516 731.3305639272876,0.69
5,86,27,0.0,0.7939821469033675 0.6079245276992024 -0.004485423103903263 0.5357278470696317 -0.7031390077228648 -0.4675373885505228 -0.2873813220667908 0.36881337345628756 -0.88396191732842,-54.60944449474847 51.24323400957667 739.8201381565348,0.69
5,94,27,0.0,0.23647136984621075 0.9715840346731792 0.010283715828594442 0.8493652636808893 -0.20156171317561555 -0.4878027517696105 -0.47186856230877483 0.12408601593208432 -0.8728933042215139,-83.13437629592094 11.416620441629526 758.4103468891889,0.69
5,100,27,0.0,-0.30923814018588425 0.9509206739645819 0.011029255692037582 0.8503950587128855 0.28170147227511444 -0.44437880758958404 -0.4256759527752103 -0.1280396514552342 -0.8957710817413894,-81.23124071930035 -26.22148452520449 779.3886150315041,0.69
5,107,27,0.0,-0.6112210368746351 -0.7914115614620427 -0.00875125511609226 -0.6972591028778132 0.5436713443639005 -0.467173643061738 0.37448442896323847 -0.2794444662213949 -0.8841222781732835,-54.26046804978324 -58.60043745572985 799.1013166405072,0.69
5,117,27,0.0,-0.18637372488385884 0.9822548665880171 0.02098122344079792 0.8816513407238735 0.17663234843968756 -0.43759790548456423 -0.4335386350404222 -0.06305862786992647 -0.8989259487735627,8.54213640437621 -72.09322033462936 808.3608385998992,0.69
5,127,27,0.0,-0.481158010049577 -0.8766209184540671 -0.004768091219691378 -0.7817244925340644 0.4315202594311365 -0.45021892838134275 0.3967288584631711 -0.21289910997755052 -0.8929054719472135,60.84091525682728 -35.469652596271764 785.0137834656773,0.69
5,138,27,0.0,0.45924862293191115 -0.8881814394154592 0.01498108851269861 -0.7921352924328358 -0.4171021804870718 -0.44558663525208614 0.40201042376720564 0.19276799970641584 -0.8951134662553675,61.38183673126317 29.13709979065283 753.2395525357897,0.69
5,149,27,0.0,-0.9932488417181876 0.11526094431795716 0.013101646477121198 0.08062092240655047 0.7670877888900727 -0.6364562758006671 -0.08340866439282946 -0.631103191919254 -0.7712015014595948,-1.7912781103873603 51.01183224104079 733.2973290668918,0.69
5,171,27,0.0,0.9630302166259357 0.26939339582879623 1.221605535565995e-05 0.21516452434727468 -0.769145014375379 -0.6017642182149989 -0.16210191031512722 0.5795197538870676 -0.79867379168648,-81.60354682119102 -31.285594903245972 784.1567796358637,0.69
5,188,27,0.0,0.9882994689385102 0.14900739734605564 0.032572307747726584 0.13535362010633675 -0.7583567761512711 -0.6376318668240794 -0.07031043464498984 0.6345800151293811 -0.7696522897896342,5.846746485401294 -73.40881171082962 828.819968496535,0.69
5,195,27,0.0,-0.699205126685886 0.7149175349839961 0.0022603071872697167 0.5634948922233646 0.5530506852018503 -0.6136843211586415 -0.43998374657974904 -0.4278175519659876 -0.7895482537346762,47.07961322529425 -56.295481189467296 799.4738164437625,0.69
5,208,27,0.0,0.3428320221715462 -0.9393873854326179 0.0041886350806981665 -0.7408298337146483 -0.2731041682489427 -0.6136654387884167 0.5776135057736234 0.207281097486297 -0.7895550548079474,66.81447738841413 9.458635705230856 759.49005571025,0.69
5,215,27,0.0,-0.579662617091842 -0.8147102332953855 -0.015442995500061507 -0.6436925076796454 0.46944059031951535 -0.6043885238135771 0.4996510841610636 -0.34040089295453324 -0.796540034255925,38.04443131364268 38.64413075834259 741.8865573399734,0.69
5,221,27,0.0,-0.9871108898410036 0.15807674506312358 0.02497666566117681 0.08489896630248761 0.6495355967195938 -0.7555763853607986 -0.13566228907869365 -0.7437171850000304 -0.6545842131136066,2.116526087699163 32.151625952836426 721.4331160941584,0.69
5,239,27,0.0,-0.1339816776049808 -0.9908903590105805 0.013609058969586307 -0.6644811956102489 0.07964161290625904 -0.7430490927079204 0.7351963348293632 -0.10859792775910715 -0.6690985273783665,-83.77981816344672 -16.18089016421953 769.3467202347925,0.69
5,247,27,0.0,0.8507941000965207 0.5253812881429497 0.011131096541035862 0.36059495131931807 -0.5682716063801456 -0.7396206206327318 -0.38225734829296565 0.6332786775594008 -0.672931969982588,-72.18819932991289 -50.799625556562304 803.3447662367256,0.69
5,254,27,0.0,-0.3851859829173966 -0.9228055011778719 0.007859106807771854 -0.6111152277824202 0.24868426073250804 -0.7514614539923967 0.6914983275007973 -0.29425523862759534 -0.6597301854575225,-36.75959790247826 -70.23884775329631 833.3049080760587,0.69
5,280,27,0.0,0.30266479903148036 -0.9530040596628261 0.013314717173366242 -0.6380197077810609 -0.21296738150309602 -0.7399836125879307 0.7080429873321279 0.21547193943037596 -0.6724931013831358,68.19185091683144 -4.578823927368848 762.1792311359189,0.69
5,290,27,0.0,-0.9032962495827161 0.428898031931384 0.010117494511242081 0.21700954971581088 0.4771300883968146 -0.8516183030434399 -0.37008477518257954 -0.7670680262869993 -0.5240647881953401,26.579433480492327 9.992563393169357 723.7175841454376,0.69
5,293,27,0.0,0.2131088918756534 0.976658950287501 0.02686810426597025 0.5113506741440731 -0.08806064715775852 -0.8548484137404468 -0.8325293317691169 0.195914821403264 -0.5181817195719995,5.971026687919458 13.36855729804029 718.2206640082194,0.69
5,306,27,0.0,0.5785609091584998 0.8155433063418636 0.01250559373529514 0.4320396363454495 -0.2934198943604351 -0.8527874988647541 -0.6918157464384448 0.4987924228318758 -0.5221083143422682,-69.84928284105222 -5.137982748409091 745.5134472982337,0.69
5,317,27,0.0,0.3330052309349757 -0.9427956552207005 0.015616294916315943 -0.5025938288049748 -0.19148548823884737 -0.8430496729381287 0.797813862637833 0.27289129757267844 -0.5376089473697409,-79.3084983380258 -44.83292082114967 803.0823876527779,0.69
5,324,27,0.0,0.5804241908258095 0.8142794849302399 0.007528554040914681 0.4341199103380966 -0.3015953849006607 -0.8488699118561484 -0.6889467774452877 0.49597292691069883 -0.528548194225832,-50.69756091419469 -64.33794522115808 833.291336639131,0.69
5,332,27,0.0,0.9977408618684657 0.0592502340869974 0.031663580318852906 0.058918903005308436 -0.5453150343204646 -0.836157925402087 -0.03227592642548769 0.8361345125664332 -0.5475740511279455,-0.7778760649065279 -71.10328919609682 835.9706848183514,0.69
5,341,27,0.0,-0.6634525973209375 -0.7476285912335309 0.02970085315724208 -0.4296678939111588 0.3481927632401388 -0.8331550279324649 0.612548897680872 -0.5655203702762288 -0.5522413953631018,51.28049290585093 -55.79308421798042 826.1156651151692,0.69
5,348,27,0.0,-0.10950682147174196 -0.9934214028314399 0.033498842481051505 -0.5307846311375697 0.029948795826905905 -0.8469774170405446 0.8404022438090646 -0.11053047554829654 -0.5305724103039632,69.5559588267349 -31.53599632602542 790.8174663142992,0.69
