scene_id,im_id,obj_id,score,R,t,time
2,3,1,0.0,0.21016266628637803 0.9735184778847628 -0.08996347545718532 0.9718221890459038 -0.21806641138509664 -0.08949119008960496 -0.1067393394088078 -0.06862079453460682 -0.9919162766988001,-22.500371845745022 -175.16382424456384 1579.709166725646,0.69
2,17,1,0.0,-0.9724711772978756 -0.23164820478780154 0.025276838082969877 -0.14736442116792178 0.5273363075932391 -0.8367796281385991 0.1805091041990051 -0.817468976727874 -0.5469560634902544,-22.28631487437856 105.34734413997343 780.0104385370647,0.69
2,27,1,0.0,-0.5001919567455871 -0.8637962062139314 0.06053197946077854 -0.018714222022457094 -0.059105182507352305 -0.9980763273892768 0.8657122988043515 -0.5003625600813792 0.013398662906913827,-302.94950588231654 35.88991432663959 1002.7877570122525,0.69
2,36,1,0.0,-0.40136078523681973 -0.8030083908774638 0.44055311172941436 -0.8783772510130156 0.20115967302513238 -0.4335760496743791 0.2595436860663368 -0.5609922549633001 -0.7860819072426807,15.36146711382032 -81.63055911504948 468.0992114902832,0.69
2,38,1,0.0,0.23175781375660276 0.9727313503188759 -0.009057365487592894 0.6458834516391323 -0.16083378925746128 -0.7463022572200939 -0.7274083328237864 0.16711137705106316 -0.665545569438049,456.2876021160841 -432.9212300434519 1391.7554727864797,0.69
2,41,1,0.0,-0.7250274429742097 0.47683764404912427 -0.4969517764853645 0.4092748853672435 -0.28203201935538746 -0.867728072765859 -0.5539217229373737 -0.8325165471484652 0.009323281723097376,48.18942003597474 -17.29681447436722 737.6085742365643,0.69
2,47,1,0.0,0.4857357079515082 0.24763380588372141 0.8382948885710746 -0.8232573630411114 0.4519293436696511 0.34352173516229484 -0.29378246411153014 -0.8569932126416531 0.4233845737231055,27.82498569162972 28.482362694744765 390.398927288465,0.69
2,58,1,0.0,0.9963075695971566 -0.08361350164171912 0.019493822268029936 -0.03998620653008589 -0.6528223086628245 -0.7564549798894005 0.07597585176054705 0.7528823385200043 -0.6537551944680128,99.20800597168636 -38.99028594973634 905.4766007101385,0.69
2,61,1,0.0,-0.0892096026135257 -0.948094269678908 -0.30521943352865827 0.7087858645310116 0.15486437734179428 -0.6882148086691864 0.6997601339334525 -0.27773058965939756 0.6581804270296104,218.71379546246297 105.81229618639796 1184.7387685366389,0.69
2,62,1,0.0,0.8023894266745071 -0.2420037091208848 0.5455322288670856 0.5957560589992812 0.2707366942910082 -0.7561589518943899 0.035297678770722596 0.9317380786122844 0.3614114369209801,-22.093045343734804 109.85235224033393 1483.0496027124636,0.69
