#  Index into NumPy file "pose_data_ycbv-8-dope.npz".
#  Created at  5:54PM EDT on Sep 11, 2023
#    DATASET:   ycbv
#    OBJECT:    8
#    ESTIMATOR: dope
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000049	2061	*	FP	*	0.44745964	*	*	*	268.4935178791571,159.88111007354576,593.5880803919792,395.25248606235823
000049	2064	*	FP	*	0.40765223	*	*	*	267.0630618068757,158.77753996263132,594.8889699128097,394.08299163519393
000049	2097	*	FP	*	0.36956105	*	*	*	262.37603037096915,171.34705235611295,592.1919409534381,422.77384613626475
000049	2119	*	FP	*	0.3769031	*	*	*	281.7637462607931,163.6413211543692,626.6417918875626,406.89958005652386
000049	2123	*	FP	*	0.39628783	*	*	*	284.9304548047643,168.35678642498968,625.1345336480325,408.93278890797757
000049	2146	*	FP	*	0.36817053	*	*	*	267.6221377010586,169.66874708410194,610.2278817038768,417.5991387061315
000050	737	*	FP	*	0.3616097	*	*	*	386.50510782826814,141.65190055751071,804.7392914970524,352.51793615904444
000050	1052	*	FP	*	0.45599273	*	*	*	298.98303916012264,117.11884965843215,662.6566424150391,277.04642017080823
000050	1719	*	FP	*	0.33732596	*	*	*	236.96722402872336,238.21804833831544,562.7070745087483,549.3731388241208
000052	544	*	FP	*	0.37623125	*	*	*	3.2307535924088597,6.589615190726789,97.9809622804436,72.53131689746235
000055	1666	*	FP	*	0.49053833	*	*	*	117.45534771990378,203.81994466491452,315.3047427172704,438.65978745580185
000055	1717	*	FP	*	0.47637966	*	*	*	115.48876711146164,211.80970508373804,308.813506371771,453.89921313896923
000058	30	0	TP	1.0	0.5068038	17.27027666010684	0.05588882219983004	405.0,325.0,522.0,438.0	338.8748703722,267.7188100239193,774.2710383886965,630.0678050400711
000058	77	1	TP	1.0	0.568666	18.317795170699945	0.05699682354848472	385.0,322.0,504.0,434.0	322.44417934237424,267.2562795472755,741.0710364995422,627.3015154089317
000058	86	2	TP	1.0	0.50569254	18.018793545244154	0.030684520480701742	381.0,325.0,500.0,436.0	316.1610337154592,265.35907794335947,733.5018898708067,625.4039978370591
000058	94	3	TP	1.0	0.50486344	15.715703587067347	0.03368644095240638	359.0,327.0,480.0,437.0	297.1410841608194,269.0588521356005,696.3664787074554,631.216288520814
000058	102	4	TP	1.0	0.4695135	16.588471079831688	0.04390283064892139	353.0,327.0,475.0,436.0	293.14203167163305,273.8783387300774,686.4132902182379,637.5110311841092
000058	103	5	TP	1.0	0.4545335	17.807456414764584	0.05488323814477589	351.0,328.0,473.0,437.0	294.8516059438721,273.82943329591075,687.045850964927,637.5577562436249
000058	107	6	TP	1.0	0.4438799	19.281723413629084	0.052031677804564365	352.0,332.0,473.0,441.0	296.3438706612228,272.9957105250514,691.1373636643154,634.7347336501182
000058	114	7	TP	1.0	0.48532382	17.064278629309392	0.035344376950364034	352.0,326.0,473.0,434.0	292.1054563971258,272.46541600636294,684.3371945622422,635.7278379473833
000058	116	8	TP	0.9999052222538148	0.430278	21.15270989148162	0.05132049080441457	347.0,332.0,468.0,439.0	291.4198420069051,272.98913296285315,679.3835537243651,634.6340861568632
000058	121	9	TP	0.9999048253545255	0.5476433	20.49591036836341	0.03897683329802718	354.0,325.0,474.0,432.0	300.4799289640951,266.94061452252527,698.6121014105959,622.9774586184983
000058	124	10	TP	1.0	0.47396263	17.190535281759757	0.03583730307379314	360.0,327.0,480.0,434.0	302.7016053741879,274.59909854750003,705.1280568020147,637.2953747558458
