scene_id,im_id,obj_id,score,R,t,time
8,1,23,0.0,0.3692491502183385 -0.06991722400988742 0.926696631508816 -0.8652224255720545 -0.3898052008021293 0.3153443510114335 0.339183164898032 -0.9182393409206353 -0.20442918929397447,81.43617631306348 41.635479475702226 741.0802195765833,0.69
8,12,23,0.0,-0.9753037495035508 -0.017706141417077728 -0.22015696391536946 0.21789137308139334 -0.2402238069578001 -0.9459470768004975 -0.036137871285120166 -0.9705560339963993 0.23814919511129984,7.8976695019554715 96.09284079536621 735.6058547918478,0.69
8,18,23,0.0,0.9558173975151133 -0.02922445257137561 -0.29250475890032696 0.2779483286122707 -0.234081378361274 0.931638682605081 -0.09569654763407166 -0.9717776698794788 -0.21561616612520115,-45.2906419470201 91.45612635511807 746.2867829744145,0.69
8,25,23,0.0,0.6075583951935097 0.16788374286124058 -0.7763297271860636 0.7919672076539397 -0.05359071076930877 0.6082071832197166 0.06050403648277353 -0.9843490664404274 -0.16551790527658944,-92.80880953745938 56.53000663785186 772.3344171403368,0.69
8,34,23,0.0,0.0987631417949566 0.05663352712904285 0.9934981053971432 -0.9306321931465009 -0.34827774635505365 0.1123669545426002 0.3523770181242289 -0.9356790341771952 0.018307979110430805,-105.49385300774846 -17.255523870270757 758.3362483562282,0.69
8,46,23,0.0,-0.9139828516758205 -0.00017459819491705275 -0.40575277738791315 0.3824401179513921 -0.33445105714273016 -0.8613257493872082 -0.13555405941490792 -0.9424131046900721 0.30574930430756375,-40.23150389312071 -88.39508549065276 788.9980084168083,0.69
8,52,23,0.0,-0.9939748191814133 -0.006493731208938397 0.10941613358304542 -0.10295981184728983 -0.2870690682782383 -0.9523605552427267 0.03759436098203369 -0.9578878752196679 0.2846708318909792,10.507971055751206 -90.93420311217484 783.8825626147097,0.69
8,58,23,0.0,-0.8127433891153478 -0.008102596916456872 0.5825654738932848 -0.5592032328184642 -0.2697925572355091 -0.7839028769341919 0.16352347799223418 -0.9628843772663122 0.2147411189357764,57.933405080014396 -70.67156984653491 791.7631193994694,0.69
8,68,23,0.0,-0.05794992046381364 -0.03264409278011382 0.9977856332523536 -0.9603282114922246 -0.27127504795623575 -0.06464962929891088 0.27278477400760875 -0.9619481335097566 -0.01562867578243221,92.56298819203288 3.405594029200267 769.7040973213467,0.69
8,84,23,0.0,0.9561210972682583 0.03669563463700018 0.2906645450637715 -0.2411177607271003 -0.46499710454438314 0.8518450083361929 0.16641716504162143 -0.8845513683014276 -0.43574557257140534,12.684690204103697 75.65667883578058 714.3750779777623,0.69
