1	0
2	0
3	0
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	0
16	1
17	1
18	0
19	0
20	1
21	1
22	1
23	0
24	1
25	1
26	1
27	1
28	1
29	0
30	0
31	1
32	0
33	0
34	0
35	1
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	1
46	0
47	0
48	0
49	1
50	1
51	1
52	1
53	1
54	1
55	1
56	1
57	1
58	0
59	1
60	0
61	0
62	0
63	0
64	0
65	1
66	0
67	1
68	1
69	0
70	0
71	1
72	1
73	0
74	1
75	0
76	0
77	0
78	0
79	0
80	1
81	0
82	1
83	0
84	0
85	0
86	1
87	0
88	1
89	0
90	1
91	0
92	0
93	0
94	0
95	0
96	1
97	0
98	1
99	1
100	0
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	0
111	1
112	0
113	1
114	0
115	0
116	1
117	1
118	0
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	1
140	1
141	1
142	0
143	0
144	0
145	0
146	1
147	0
148	0
149	0
150	1
151	0
152	1
153	0
154	0
155	0
156	0
157	0
158	1
159	0
160	0
161	0
162	0
163	0
164	1
165	0
166	1
167	0
168	1
169	1
170	0
171	0
172	1
173	1
174	1
175	1
176	1
177	1
178	1
179	1
180	0
