scene_id,im_id,obj_id,score,R,t,time
50,620,5,1.0,-0.5055296405967517 -0.8612756608877891 -0.051420019840731135 -0.32406867846625814 0.2447706007507914 -0.913819919155426 0.7996369639500491 -0.445299437424301 -0.4028512590452573,93.46447510095118 -13.42815143738121 867.6036704620058,0.69
50,623,5,1.0,-0.49987245627336796 -0.8644507751671153 -0.05340772202784482 -0.33307369216773847 0.24879142349579803 -0.9094859774513758 0.7994932414004391 -0.436838282328722 -0.4122897913447672,93.8788852675936 -16.462784932973122 865.2114738613358,0.69
50,629,5,1.0,-0.5107700998495628 -0.8579945631958774 -0.05439884765308102 -0.3102242846631806 0.24295141628053377 -0.9190949366265165 0.801794735767756 -0.4525703689522751 -0.39026306876454014,97.98327661460132 -15.933826089465063 865.2087843252751,0.69
50,633,5,1.0,-0.49614389940013076 -0.8668551681252384 -0.049023959270927876 -0.33166908985099425 0.24140682885045175 -0.9119859416799043 0.802394445348076 -0.43621652935088684 -0.40728159005241166,101.98758140786776 -23.135801693405362 860.5165875351518,0.69
50,640,5,1.0,-0.49525829012109596 -0.8670688278330976 -0.05395251492253775 -0.3084999848805218 0.23358777123483127 -0.9220978865924501 0.812124981388362 -0.4400322726001841 -0.38317700045184244,111.90271755020697 -23.977996522584405 860.6770698516111,0.69
50,642,5,1.0,-0.5013375695340966 -0.863458312825125 -0.055681086437262425 -0.3320546667902351 0.2514227909964416 -0.9091349066174864 0.798999586756133 -0.437294319858775 -0.41276305331604085,111.86543140043396 -25.013089989724566 854.468784537922,0.69
50,644,5,1.0,-0.5091775423011234 -0.8589190737335467 -0.05473805982032695 -0.3314420726569517 0.2543828630046169 -0.9085348157789224 0.7942823067959229 -0.444463028593246 -0.4142079590310502,111.93539190529577 -24.631588051640318 855.3341404969889,0.69
50,651,5,1.0,-0.49407158360110565 -0.8679687569009124 -0.050234523206460484 -0.32045505907953176 0.23551410274115114 -0.9175192981732665 0.8082090233276464 -0.43722230553108277 -0.39450580497358395,117.36168773069483 -28.97744205600175 852.6596804714147,0.69
50,653,5,1.0,-0.49779574214896527 -0.8657525578544759 -0.05169049880580686 -0.3493964219335041 0.2547338834234721 -0.9016833085823768 0.7938019522767786 -0.4307936364483921 -0.4292962885434081,120.58074785796656 -27.006490620059733 852.6657380714299,0.69
50,660,5,1.0,-0.514956389279065 -0.8561341583745846 -0.043060654952160965 -0.32526997476943487 0.24162936373836247 -0.914229016216881 0.7931074080187114 -0.4567817350153522 -0.40290332078825725,125.75574015084278 -23.304122588469514 850.3517283553755,0.69
50,662,5,1.0,-0.5076885048746766 -0.8603775371346285 -0.04475349832434277 -0.3408941281303729 0.2483173146037708 -0.9067136839566308 0.7912291548118969 -0.445071909765291 -0.41936549657014954,126.0182658258548 -23.48866444431573 850.3310767356235,0.69
50,671,5,1.0,-0.5192321814891491 -0.8530068015837212 -0.05270045690437632 -0.3384292046062431 0.2618448308289678 -0.9038268407376133 0.7847697848258466 -0.45146060849210284 -0.42464067610667633,132.78633089457588 -23.94844882883182 850.8418357868484,0.69
50,681,5,1.0,-0.5059456724848751 -0.8605206864580931 -0.059355915219289755 -0.3369949979327669 0.2605431140976863 -0.9047384467704318 0.7940109242712735 -0.4377458553475656 -0.4218118280275062,139.93017408826796 -25.121237208299355 845.5356105604337,0.69
50,682,5,1.0,-0.4987538948740594 -0.8646949727752203 -0.05955800874120497 -0.33192762512539237 0.2540272529799481 -0.9084570470980334 0.8006675989613745 -0.4333275421672652 -0.4137132305990514,139.89036871334778 -25.002017783033843 842.3364443976059,0.69
50,701,5,1.0,-0.5301672154729637 -0.8451361116848527 -0.06832039493337817 -0.30321721942194646 0.2642260983471162 -0.9155565994510021 0.7918219758782064 -0.4646821727573252 -0.3963438366341325,142.76393926102048 -11.939339863345307 848.1042403623192,0.69
50,712,5,1.0,-0.5266968804942985 -0.8472395378289607 -0.06910543840352515 -0.3054018945234635 0.2644696015049902 -0.9147598114812819 0.7932969676603163 -0.46069620729843264 -0.3980438740663974,152.08620770556897 -7.940541471297286 846.2600606783346,0.69
50,721,5,1.0,-0.5372550092163477 -0.8406382733999953 -0.06844229954506523 -0.30696535276456755 0.2704739642098664 -0.9124780035084266 0.7855757934623917 -0.46922396356076507 -0.4033603162759807,163.54248208631904 -8.98980883646605 845.7690515742898,0.69
50,722,5,1.0,-0.529600533453382 -0.8453688469183456 -0.0698196793593305 -0.2966878006713147 0.2617191366868151 -0.9184113688455334 0.7946695060833222 -0.46567650375754943 -0.38941721835254545,163.48856676795202 -7.935215271788372 842.6376967172346,0.69
50,735,5,1.0,-0.5488007071128009 -0.8325005262690861 -0.07589899626598635 -0.30997914541436616 0.28698045645611336 -0.9063967933639334 0.7763573360770603 -0.4739040951225634 -0.4155528791205708,173.1954792889687 -5.95115084292847 845.1305380818105,0.69
50,737,5,1.0,-0.5434338525116205 -0.8363606084269142 -0.07197625036177331 -0.3020750116100443 0.27483154605886023 -0.9128079253882982 0.7832179360211119 -0.4743085008332222 -0.4019964063672347,173.29516804730156 -9.26603892754121 844.382000435606,0.69
50,751,5,1.0,-0.538535413889807 -0.8396508659592768 -0.07047007365095959 -0.3010176905029185 0.26983113062911096 -0.9146472057289109 0.7869993379862684 -0.47135717268039146 -0.3980633841135394,179.34156155303424 -5.227637326858767 842.4389313428942,0.69
50,757,5,1.0,-0.5296434678958429 -0.8451962562669877 -0.07156175869508855 -0.312940288408608 0.2731238693640437 -0.9096547300346159 0.7883819967541134 -0.4593981283983227 -0.40915423353317026,180.34789487873897 -6.315077045166593 840.0203567065489,0.69
50,769,5,1.0,-0.5498575005219671 -0.8313895223342711 -0.08030063058611336 -0.30438047121485695 0.28897586048612783 -0.9076593418234198 0.7778234104620129 -0.4746413532437879 -0.4119542789292875,183.07108806260393 -6.907361679994072 836.4949437210373,0.69
