scene_id,im_id,obj_id,score,R,t,time
58,30,8,0.0,-0.2406388280367675 0.8561878425009284 0.45720381975077196 0.9136021740304416 0.04073908517263114 0.40456321452419214 0.32775604044462936 0.5150560215092164 -0.7920184799985138,112.04361331898195 99.00749378083542 791.4905097352731,0.69
58,77,8,0.0,-0.24653256627060793 0.8721615002518425 0.4225588849456177 0.910736849063109 0.059428379669237974 0.4086889519530579 0.3313307796245742 0.48559508355042524 -0.808960647562678,97.40385809503815 98.126172005594 798.1153160227898,0.69
58,86,8,0.0,-0.2652117101261958 0.8777943401794739 0.3989233575021905 0.901795333810405 0.07940554980750947 0.42480576099853806 0.34121536414663195 0.47241068468933767 -0.8126501216769935,92.85355249323267 98.4778477398104 795.4743371111035,0.69
58,94,8,0.0,-0.26776099904599415 0.8751425723427516 0.40302546503068865 0.902099534314457 0.08079334078111744 0.42389723551241265 0.3384087433556214 0.47707223159469037 -0.8110990126129678,78.66079304183657 101.70668696623567 805.9448831966804,0.69
58,102,8,0.0,-0.280787059778014 0.8675307251633364 0.4105472785913872 0.8998253223679527 0.08914635176662644 0.4270448655494078 0.3338757497732182 0.48932950949669607 -0.8056572564366898,72.46861015262509 101.41388707638872 795.1641545727213,0.69
58,103,8,0.0,-0.2740239072860253 0.8805819533188098 0.38663461009709016 0.899893221649387 0.09295139950540798 0.4260894588692297 0.3392684598738687 0.4646885632541596 -0.8179006365785504,73.95203092322102 102.77769997176634 803.3045511479652,0.69
58,107,8,0.0,-0.2725798111393507 0.8808901295164211 0.3869532611049798 0.9004359331484266 0.09185727875334282 0.4251792217820067 0.33899170617340785 0.4643218927216047 -0.818223565466718,75.99884378545113 104.49366447128041 802.6322734954335,0.69
58,114,8,0.0,-0.2786755627576277 0.8781524364970966 0.38882930573187596 0.896532627125541 0.09270999262488511 0.4331675262145927 0.34433875649002305 0.46931136310738003 -0.8131283202774316,72.63653619063011 102.48783057975612 800.2174350954388,0.69
58,116,8,0.0,-0.2700448311715685 0.8897505825807438 0.36799414391365837 0.901662844428445 0.09961663172064139 0.4208095075706345 0.33775716740688844 0.4454440789615026 -0.8291559976165003,71.29063903817817 106.38657017803577 813.7876250097501,0.69
58,121,8,0.0,-0.2642429855946976 0.8931620889177122 0.36391912217434996 0.9017650769658555 0.0949822487628248 0.42166114165846696 0.3420458895071907 0.43959055419800125 -0.830520772847452,80.26256439473366 99.6309666368956 815.0082066210455,0.69
58,124,8,0.0,-0.2581021166129037 0.897229429774838 0.35827733356417957 0.8994393845985231 0.08777480086807843 0.4281406051352752 0.35269262939983503 0.43275274080990944 -0.829658348049691,81.97928253932169 102.83496574154621 808.7118336009037,0.69
58,135,8,0.0,-0.2745924516263021 0.8968146433384785 0.3468753104554065 0.8948277375402056 0.10628342301940408 0.433574854113976 0.3519691827966392 0.4294500314180407 -0.8316792439856304,90.70868247125092 94.23154682264831 805.348908744732,0.69
58,137,8,0.0,-0.27579345834707336 0.9014418488862623 0.33367733127900384 0.8977131767298008 0.11747144012660782 0.4246310316972494 0.3435826256647018 0.4166569978184668 -0.8416340805303998,91.12500026565814 96.26553433748728 810.8632275127968,0.69
58,154,8,0.0,-0.27377312900640316 0.9145618582307494 0.2976993135758998 0.8849510299757363 0.11829663373152666 0.45040823814920666 0.37670936858396126 0.3867589868604317 -0.8417288979854296,90.74459943302138 89.70177092750488 814.7597886276816,0.69
58,163,8,0.0,-0.27135598397672256 0.9165533623495518 0.29376157666678737 0.8966881780817558 0.1298384517559159 0.4231929674912489 0.34973738897699624 0.3782484770773826 -0.8570950054341666,95.1701336464385 96.10842488237984 813.2489077750809,0.69
58,215,8,0.0,-0.2426193178539211 0.9374421714103156 0.24967587361539412 0.8857719432135163 0.10909745797534642 0.4511161815752886 0.3956563296850554 0.3306053839925021 -0.856829124653989,97.90172009826887 86.14195227562716 811.7906101806799,0.69
58,319,8,0.0,-0.2837709853107253 0.9497949209517019 0.1317711502193516 0.890252850144332 0.2099019957164987 0.4042165446937139 0.35626379370583555 0.23201456921620672 -0.9051217315730211,47.88915606410914 124.4455503367858 826.542010561235,0.69
