scene_id,im_id,obj_id,score,R,t,time
2,3,10,0.0,0.0787326007072463 0.9951553173239616 0.05888184769280591 0.6049023384542762 -0.0007415514357229647 -0.7962993225125943 -0.7923978410611816 0.09831248396472153 -0.6020301628475642,441.8480806598487 -174.60096377981853 1381.7802287749398,0.69
2,8,10,0.0,-0.13153289727837902 -0.6716445869738886 0.7291040019930146 -0.7402911908821185 -0.4226052438067139 -0.5228515665171164 0.6592935989647482 -0.6085214513028626 -0.44162607901749595,-26.12994377763789 130.04543601577583 634.9795563988587,0.69
2,17,10,0.0,-0.10613916609162555 0.9894132523190373 -0.098974206522909 0.5923776648747665 -0.017027584289547426 -0.8054804550892476 -0.7986383283933306 -0.14412313314914954 -0.584299018407852,315.017081376649 -26.32832531556003 1079.7694731359777,0.69
2,27,10,0.0,0.029642869151537687 0.997361284709154 0.06627041626375202 0.3816287720953238 0.04998447720889054 -0.92296318038542 -0.9238402354398083 0.05264997437283381 -0.37914007910145786,473.592100323459 83.17558269545523 1195.310084883263,0.69
2,36,10,0.0,0.035992526277647485 0.9886389424064383 0.14593690283691854 0.7871538407622272 0.061924609571616385 -0.6136401011200926 -0.6157055863198152 0.1369612510416075 -0.7759821175050945,413.41647739704865 -32.681401040677 1306.134152323501,0.69
2,41,10,0.0,0.9001431508429981 0.41431170045078525 -0.13449209218395955 -0.07204877918027236 0.44611505036005406 0.892070812918391 0.429594321900409 -0.7933014412641799 0.43141805928716354,105.09830518489409 -5.0661901471918895 275.9388913694833,0.69
2,58,10,0.0,0.5108410456961239 0.325913130578873 0.7955011359818224 -0.41864657305835024 -0.7139004943494921 0.5613208806325045 0.750850499699235 -0.6197795700761921 -0.22824725982491018,63.67307960144655 3.171958486626685 432.4206055343547,0.69
2,61,10,0.0,-0.644743927691322 -0.763380319158727 0.039443073235834625 -0.17524285911317078 0.09738857964016334 -0.979696588176928 0.7440397892821382 -0.6385655431330381 -0.19656764506957802,97.24333851031744 -78.24723322599385 852.5646848991566,0.69
2,62,10,0.0,-0.08621335203430261 0.07571707362525229 -0.9933952801843975 0.17929926957089823 0.9820064540496429 0.0592882461891786 0.9800097090653499 -0.1730036096920362 -0.09823808411799274,-381.4428003381413 -478.2785057209186 3147.1855644356933,0.69
2,64,10,0.0,0.6292366436651614 -0.6053188249998194 -0.48749396547017904 -0.41465524606992044 -0.791967052511575 0.44816204060899884 -0.6573600787815577 -0.07985804804129787 -0.7493333163468296,92.9707168674229 -15.652903607963523 226.45635506585418,0.69
2,65,10,0.0,-0.8998199494671179 -0.3229128654772985 -0.29334508663046255 0.22890352985417656 0.22295201293178946 -0.9475735190210629 0.37138555782541083 -0.9197932817970039 -0.12670077426679505,75.68660242652524 25.779170806409446 339.5722377607204,0.69
2,69,10,0.0,-0.47196012034973767 0.8267107598210668 0.30627269613129987 -0.021378154171712627 -0.35802716318658884 0.9334664026866604 0.8813606635899243 0.4340113708379518 0.18664809310488573,-14.218474536451092 -2.7062262162057182 326.23048947900105,0.69
2,72,10,0.0,-0.3794046474557251 -0.8668682874354364 -0.32340606940462646 -0.21007633198808456 -0.25970079954057695 0.9425621621179245 -0.9010660620772646 0.4255524256266652 -0.08357681984756657,71.51225764752688 -10.583365087451867 485.0386361170015,0.69
2,79,10,0.0,-0.8203615348790191 0.45142065095976913 -0.3510361063736866 0.5413485888009113 0.41527449092689417 -0.73108741104513 -0.18425161463119316 -0.789788891459273 -0.5850511511255498,449.5092288065236 49.75361682311417 728.1078412021952,0.69
2,89,10,0.0,0.2675168372696566 -0.14056883752949112 -0.9532445350972896 -0.33674019739533123 -0.9405598019237476 0.044196136293958466 -0.9027960906181383 0.3091725423137836 -0.29895076157092837,-578.4086671943992 273.22641948917203 2491.3285398570324,0.69
2,96,10,0.0,0.6693722391883921 0.561069320259269 0.48697230236197225 0.556984244908349 0.05477297711564372 -0.8287149521408225 -0.49163945765956846 0.8259546832857666 -0.27584326134693654,584.6743595403374 424.2703206424975 3251.3662433539776,0.69
2,102,10,0.0,-0.9743086846310623 -0.038891772491019994 -0.22183330923239603 0.21696537976124936 0.10208823871216244 -0.970826460033772 0.060403733639121604 -0.9940147994618366 -0.09102728938784665,-230.81429551770526 -2014.6217190955476 5086.721046523873,0.69
2,107,10,0.0,-0.6392261170909785 -0.7458854937321544 -0.18720256800784246 -0.4328813928762388 0.550198122567804 -0.714069832456456 0.6356128309988069 -0.37541557794370234 -0.6745809609727197,144.1336498964941 -161.72539440943805 1556.5726539223465,0.69
2,110,10,0.0,0.7275014503751766 -0.6821398726448601 -0.07366704724684137 -0.47110386336781496 -0.4185814515932282 -0.7764346194638831 0.4988013528669839 0.5995621423423598 -0.6258773424944432,527.9049542676596 129.36735554283908 1065.2198826883853,0.69
2,119,10,0.0,-0.47773656166833334 -0.7628842249072421 -0.43563222680719493 0.21188483053884538 -0.5813008356895548 0.7856170549409871 -0.8525682355288892 0.283014130061207 0.43935225725248617,379.86822281283355 -359.2546482793194 1135.3352560199644,0.69
2,136,10,0.0,-0.26394451359554244 0.8008910278206594 0.5375005630687099 0.4378633660011599 0.5960239947504741 -0.6730758281173235 -0.8594236245629664 0.05769713370744023 -0.5079981046273687,250.405969731313 151.88206115417537 1268.9537626589458,0.69
2,217,10,0.0,-0.16855133134529088 0.9557383497989229 -0.24115276366934224 0.23632582772473532 -0.19833415790436104 -0.9512169389569274 -0.9569433378481449 -0.21731950794164723 -0.1924361702384758,401.07396909663333 15.383421704759481 984.736885584127,0.69
2,219,10,0.0,-0.9632991368491146 -0.23302566477545472 -0.13324343324047225 0.09563960913292836 0.16585736489890657 -0.9815010950955133 0.2508143498898169 -0.958222507596617 -0.1374837729501197,460.33894198731207 22.582424783516572 859.9457703779577,0.69
2,221,10,0.0,-0.8710684365579303 0.36847704109159746 -0.32475290456115075 0.34793357063237906 -0.003760557474722509 -0.9375116471993735 -0.3466727697116202 -0.9296292424380055 -0.1249298296829606,-6.475284573848199 68.68378722364992 538.729670406202,0.69
2,224,10,0.0,-0.33441226916225747 0.6766301505215113 0.6560031049004166 -0.0219106505811823 0.6903083168467444 -0.7231834836909123 -0.9421721486144977 -0.2562148846133882 -0.2160221638575287,337.7189937248088 165.94360226044242 878.2424002038894,0.69
2,243,10,0.0,-0.8560603300640846 0.5164411336735758 -0.02119591329766911 -0.3405780769878365 -0.5327511273243397 0.7747146634793436 0.3888023723768127 0.6704213539145338 0.6319556340832522,102.5661409845029 -241.44627430630663 1209.7974116614912,0.69
2,263,10,0.0,0.99746150077042 0.006570510682778204 -0.07090403987213267 -0.050942759939155584 0.7615694515737875 -0.6460780182295186 0.049753288239100815 0.6480499971599168 0.7599709280560861,508.8229473689252 156.66420448649416 1248.7658178571205,0.69
2,277,10,0.0,-0.5983283167443729 -0.7933206481780593 -0.11245254357367496 0.14232094569475917 0.032889255654797944 -0.9892739990917696 0.7885099706398104 -0.6079149990227393 0.09322757191296993,155.20122590717023 0.815078940115236 446.1937020509224,0.69
