1	1
2	1
3	1
4	0
5	1
6	1
7	1
8	1
9	1
10	0
11	1
12	0
13	1
14	0
15	0
16	1
17	1
18	0
19	1
20	0
21	0
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	0
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	0
38	0
39	0
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	0
51	1
52	1
53	1
54	1
55	0
56	1
57	1
58	0
59	0
60	1
61	1
62	1
63	1
64	1
65	1
66	0
67	1
68	1
69	0
70	1
71	0
72	1
73	1
74	1
75	0
76	0
77	1
78	0
79	1
80	0
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	1
89	1
90	1
91	1
92	1
93	0
94	0
95	0
96	1
97	1
98	0
99	0
100	1
101	0
102	1
103	0
104	1
105	0
106	1
107	1
108	1
109	1
110	0
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	0
120	1
121	1
122	0
123	0
124	0
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	0
133	0
134	1
135	0
136	0
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	1
145	0
146	0
147	0
148	1
149	0
150	1
151	1
152	1
153	1
154	0
155	0
156	0
157	1
158	0
159	1
160	0
161	0
162	0
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	0
171	0
172	0
173	1
174	0
175	0
176	0
177	0
178	1
179	0
180	1
181	1
182	1
183	1
184	1
185	0
186	1
187	0
188	1
189	1
190	0
191	1
192	0
193	0
194	1
195	0
196	0
