scene_id,im_id,obj_id,score,R,t,time
58,30,7,0.9214625358581543,0.7693948149681091 0.40994763374328613 0.4898720383644104 0.23466619849205017 -0.8946682810783386 0.3801322877407074 0.5941072106361389 -0.17751537263393402 -0.7845539450645447,125.15893554687499 84.49420928955078 840.7340698242188,0.69
58,77,7,0.9201478958129883,0.7827268838882446 0.43211546540260315 0.44790056347846985 0.2629501223564148 -0.88189697265625 0.3912992477416992 0.5640885829925537 -0.18850493431091309 -0.8039092421531677,108.12801361083984 79.38240814208984 824.8217163085938,0.69
58,86,7,0.9132111072540283,0.7907902598381042 0.45747169852256775 0.40665769577026367 0.2934482991695404 -0.8664029836654663 0.40402230620384216 0.5371582508087158 -0.20016388595104218 -0.8193872570991516,105.53295135498047 80.93136596679688 831.9594116210938,0.69
58,94,7,0.9258878231048584,0.7993050813674927 0.44313105940818787 0.4058893620967865 0.2656579315662384 -0.8664244413375854 0.42277005314826965 0.5390150547027588 -0.2300945222377777 -0.8102587461471558,90.3931655883789 82.27395629882812 824.5551147460938,0.69
58,102,7,0.9234137535095215,0.7903367877006531 0.4631483554840088 0.4010753035545349 0.292479932308197 -0.8604364395141602 0.41725853085517883 0.538352370262146 -0.21246828138828278 -0.8154961466789246,84.95487213134766 83.6272201538086 822.9439086914062,0.69
58,103,7,0.9239015579223633,0.8008304834365845 0.44107985496520996 0.40511611104011536 0.26655903458595276 -0.8682623505592346 0.4184096157550812 0.5362991690635681 -0.22708779573440552 -0.8129048347473145,85.44134521484375 84.42403411865234 826.706298828125,0.69
58,107,7,0.9210491180419922,0.8017297983169556 0.4457751512527466 0.3981378376483917 0.2717018127441406 -0.865149199962616 0.4215388298034668 0.5323601961135864 -0.2297854721546173 -0.8147338628768921,87.88481140136719 86.38920593261719 826.5970458984375,0.69
58,114,7,0.9214997291564941,0.8010213375091553 0.46974360942840576 0.37108734250068665 0.30761951208114624 -0.8547765016555786 0.4180041253566742 0.5135514736175537 -0.22067652642726898 -0.8291964530944824,85.57207489013672 84.08880615234375 826.4630126953125,0.69
58,116,7,0.918574333190918,0.8036732077598572 0.4367944002151489 0.4041285514831543 0.2589791417121887 -0.868172824382782 0.42332684993743896 0.535760223865509 -0.23555558919906616 -0.8108479976654053,82.57182312011719 87.41403198242188 829.71875,0.69
58,121,7,0.9171504974365234,0.8173715472221375 0.4176236093044281 0.3968556225299835 0.23797568678855896 -0.8720880746841431 0.4275861978530884 0.5246631503105164 -0.2550548017024994 -0.8122041821479797,92.58966827392578 81.505859375 836.893310546875,0.69
