scene_id,im_id,obj_id,score,R,t,time
52,1,11,0.9736328125,0.6115567088127136 0.7809558510780334 0.1269111931324005 0.5419288277626038 -0.296589732170105 -0.7863508462905884 -0.5764647126197815 0.5496749877929688 -0.6046038866043091,20.366771697998047 -13.332212448120117 965.9391479492188,0.69
52,21,11,0.974609375,0.5964181423187256 0.7906137108802795 0.138620063662529 0.5399670004844666 -0.2674080729484558 -0.798078179359436 -0.5939033031463623 0.5508385300636292 -0.5863922834396362,11.224523544311523 -7.907668113708495 961.4209594726562,0.69
52,34,11,0.9736328125,0.590641438961029 0.7982211112976074 0.1182607039809227 0.5357674360275269 -0.27833425998687744 -0.7971720695495605 -0.603403627872467 0.534203052520752 -0.5920566916465759,20.152971267700195 -10.065321922302246 962.1119384765625,0.69
52,39,11,0.975597620010376,0.5816764831542969 0.8058947920799255 0.1103910431265831 0.5365116000175476 -0.27810317277908325 -0.7967522144317627 -0.6113982796669006 0.5226780772209167 -0.594137966632843,27.89521026611328 -8.67318058013916 960.7061157226562,0.69
52,48,11,0.9741454124450684,0.5631781220436096 0.8196420669555664 0.10496284812688828 0.5200818777084351 -0.2528756558895111 -0.8158239722251892 -0.6421411037445068 0.5140435099601746 -0.568695068359375,33.15969467163086 19.544879913330078 964.196044921875,0.69
52,52,11,0.97216796875,0.5390821695327759 0.8328605890274048 0.12543343007564545 0.5304155945777893 -0.22002094984054565 -0.8186879754066467 -0.6542549729347229 0.5078719854354858 -0.5603716969490051,24.637781143188477 13.092403411865234 957.4140014648438,0.69
52,57,11,0.97314453125,0.5087540745735168 0.8512511849403381 0.12861061096191406 0.5541098117828369 -0.20944294333457947 -0.8056648969650269 -0.6588866710662842 0.48114973306655884 -0.5782415866851807,32.41671371459961 -3.223564624786377 951.7847290039062,0.69
52,61,11,0.97314453125,0.5028029680252075 0.8560605049133301 0.11978971213102341 0.5490163564682007 -0.2092297077178955 -0.8091995716094971 -0.6676602363586426 0.472634494304657 -0.5751925706863403,35.31259536743164 -5.954105854034424 947.7618408203125,0.69
52,65,11,0.97509765625,0.4945771396160126 0.86191725730896 0.11176788806915283 0.5459551215171814 -0.20803488790988922 -0.8115752935409546 -0.6762591600418091 0.46240687370300293 -0.5734574198722839,29.81630516052246 -5.866642951965332 948.4035034179688,0.69
52,71,11,0.9736328125,0.49811115860939026 0.8601839542388916 0.10940224677324295 0.5497919917106628 -0.2157377153635025 -0.8069609999656677 -0.670532763004303 0.46210476756095886 -0.5803835391998291,28.296249389648438 -14.658992767333984 946.2947387695312,0.69
52,80,11,0.9716796875,0.4889974892139435 0.8648205399513245 0.11387214064598083 0.5366729497909546 -0.195368230342865 -0.8208613991737366 -0.6876507997512817 0.46251124143600464 -0.5596603155136108,9.783586502075195 -3.431849241256714 946.64892578125,0.69
52,81,11,0.9716796875,0.48368915915489197 0.8674686551094055 0.11637502908706665 0.5381529331207275 -0.18990251421928406 -0.8211750388145447 -0.690243661403656 0.45982101559638977 -0.5586845278739929,7.854531288146973 -3.8730616569519043 946.8848266601562,0.69
52,84,11,0.97314453125,0.4766271412372589 0.8712711930274963 0.11710325628519058 0.542193591594696 -0.18648816645145416 -0.8192974328994751 -0.6919918656349182 0.4539920389652252 -0.5612829327583313,6.406087875366211 -10.696248054504395 945.0617065429688,0.69
