scene_id,im_id,obj_id,score,R,t,time
1,0,1,0.982421875,0.9922115206718445 0.09663984924554825 -0.07859360426664352 -0.07255720347166061 -0.06447046250104904 -0.9952783584594727 -0.10125051438808441 0.9932292103767395 -0.05695642530918121,142.69561767578125 -129.88511657714844 1142.509033203125,0.69
1,65,1,0.9755859375,0.9952986836433411 0.03227774798870087 -0.0913165733218193 -0.043932195752859116 -0.6898043751716614 -0.7226616740226746 -0.08631646633148193 0.723275899887085 -0.6851433515548706,138.17701721191406 -195.26348876953125 1354.971923828125,0.69
1,102,1,0.9590234756469727,0.9872864484786987 -0.06256065517663956 -0.14612212777137756 -0.07994616031646729 -0.9899903535842896 -0.11630894988775253 -0.1373831331729889 0.12651215493679047 -0.9824054837226868,125.07939147949217 -193.94407653808594 1420.4296875,0.69
1,112,1,0.9497313499450684,0.982077419757843 -0.14689850807189941 -0.11808808147907257 -0.14283505082130432 -0.988845944404602 0.04221334680914879 -0.12297198921442032 -0.0245896577835083 -0.9921054840087891,125.39130401611328 -178.04998779296875 1392.9320068359375,0.69
1,169,1,0.9668283462524414,0.3351392149925232 -0.9401654601097107 -0.061404675245285034 -0.9156358242034912 -0.34036678075790405 0.2139192670583725 -0.22201964259147644 -0.0154684167355299 -0.9749194383621216,118.42024993896484 -141.1892547607422 1358.016845703125,0.69
1,193,1,0.9599802494049072,0.09137100726366043 -0.9941637516021729 -0.05735599994659424 -0.9942765235900879 -0.09428060054779053 0.05025309696793556 -0.055367372930049896 0.05243605002760887 -0.9970881938934326,126.73806762695314 -153.9107208251953 1348.50830078125,0.69
1,277,1,0.9570722579956055,-0.024872640147805214 -0.9936280250549316 -0.10993098467588425 -0.6795516014099121 0.09745688736438751 -0.7271257638931274 0.7332059741020203 0.056618236005306244 -0.6776455044746399,170.0721893310547 -145.71533203125 1219.6253662109375,0.69
1,315,1,0.9624204635620117,0.14798836410045624 -0.9883456230163574 -0.035672422498464584 -0.5558373332023621 -0.053285278379917145 -0.8295815587043762 0.8180124759674072 0.14259648323059082 -0.5572449564933777,191.8106689453125 -89.25048828125 1088.955078125,0.69
1,384,1,0.984375,0.8848645687103271 -0.4612811505794525 -0.06507302075624466 -0.22215455770492554 -0.2950580418109894 -0.9292944669723511 0.4094656705856323 0.8367560505867004 -0.36356210708618164,224.9220733642578 -64.5765151977539 903.9607543945312,0.69
1,436,1,0.9833984375,0.9920824766159058 -0.08824342489242554 0.08936121314764023 0.0827404037117958 -0.07603852450847626 -0.9936659336090088 0.09447938203811646 0.9931923747062683 -0.06813518702983856,147.30276489257812 -20.403610229492188 848.9827880859375,0.69
1,457,1,0.9746215343475342,0.9921442866325378 -0.021743841469287872 0.12319524586200714 0.10770724713802338 -0.35243579745292664 -0.9296172261238098 0.06363186240196228 0.9355834126472473 -0.3473251461982727,99.37470245361328 -5.227720260620117 844.3971557617188,0.69
1,522,1,0.965364933013916,0.9943414330482483 -0.06333146244287491 0.08528952300548553 -0.03296462818980217 -0.9471783638000488 -0.31900861859321594 0.10098768025636673 0.31439194083213806 -0.943906307220459,-7.025827884674072 89.27191162109375 872.5805053710938,0.69
1,563,1,0.965836763381958,0.9810882210731506 -0.08022520691156387 0.17615289986133575 -0.0589338093996048 -0.9906623363494873 -0.12294328957796097 0.1843711882829666 0.11023685336112976 -0.9766550660133362,-75.12225341796875 94.59638977050781 885.7197875976562,0.69
