1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	1
21	1
22	0
23	0
24	1
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	1
56	0
57	0
58	1
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	0
72	1
73	0
74	0
75	1
76	0
77	0
78	1
79	0
80	1
81	1
82	0
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
91	1
92	1
93	0
94	0
95	0
96	1
97	1
98	1
99	1
100	0
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	1
133	1
134	1
135	1
136	1
137	1
138	1
139	1
140	1
141	1
142	1
143	1
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	0
169	1
170	1
171	1
172	1
173	1
174	1
175	0
176	1
177	0
178	0
179	0
180	1
181	1
182	1
183	0
184	1
185	1
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	1
195	1
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	1
204	1
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	1
215	1
216	1
217	1
218	1
