scene_id,im_id,obj_id,score,R,t,time
49,73,9,0.2615909,-0.19152841576709184 0.1227902327410278 -0.9737758595781434 0.32427845549409257 -0.9285105582524473 -0.18086355773370794 -0.926369445338151 -0.3504150424241698 0.1380179292220887,-74.43854063734547 -21.240261299921563 805.3120049259929,0.69
49,231,9,0.3683563,-0.22136267821328037 0.284560265998337 -0.9327507811356683 0.28678585526736455 -0.8951885877095456 -0.3411616415325082 -0.9320689019127342 -0.34302018519257016 0.11655348402190721,-99.82828833143449 -22.45294808497207 882.5561562355674,0.69
49,521,9,0.43107957,-0.5558761720577203 0.22437642993996096 -0.8004104565945234 0.03162796739397174 -0.9564762506562733 -0.2900911125992029 -0.8306632007119261 -0.1865700930425756 0.524585786468813,-32.1111274459083 -38.87609647419248 854.8135815093584,0.69
49,537,9,0.3613279,-0.4726081476638763 0.24586194140296308 -0.8462821305754279 0.11521152799192716 -0.9348165456635037 -0.335923100979257 -0.8737092437301354 -0.25626145188717064 0.4134757861074749,-37.512412490341646 -32.93532486236089 887.3823085666522,0.69
49,558,9,0.42931676,-0.46933801262337366 0.2864029152610357 -0.8352815094545804 0.11748686905488803 -0.9172744548501462 -0.38053174647990506 -0.8751677927725755 -0.2767326229582396 0.3968631878673446,-32.355812700205455 -31.113184241650185 902.3098198203583,0.69
49,564,9,0.3732791,-0.4747370100032478 0.2918166947065129 -0.8303419705300594 0.08421299029411695 -0.9240440329645978 -0.3728951560536076 -0.8760895751000004 -0.24695271173463 0.4141031448419748,-33.87724105870215 -30.766281295350144 911.2892128156113,0.69
49,591,9,0.43072754,-0.47369339991411336 0.31273834612580353 -0.82329174035715 0.06800587063580675 -0.919045664861051 -0.38823996118273874 -0.8780602282513847 -0.23989537878543143 0.4140778221548705,-33.646088837541896 -28.041051309394703 905.4836946078924,0.69
53,247,9,0.4035753,0.6232315657070537 -0.10550460998210859 -0.7748878581955313 0.2019117050555167 -0.9355544699583577 0.2897749076481791 -0.75552238806531 -0.3370557980712686 -0.5617644614236752,-166.8954213879636 41.658145735470356 1203.7003657708487,0.69
53,316,9,0.5059034,0.8230688806032046 0.12776288499723476 -0.5533843718427285 0.09236655397058964 -0.991508839255316 -0.09153491894448698 -0.5603802615101516 0.024225335823451752 -0.8278810878465911,-123.70757735312182 59.49847106222601 1440.40488536299,0.69
53,513,9,0.5713325,0.7691554388002966 0.21410650265716497 0.6021281561958723 0.1728081310352106 -0.9767874172899416 0.1265847197420099 0.6152538182019198 0.006689315657307862 -0.7883006991269235,-186.16413878568528 59.566822577560174 1142.21120106427,0.69
53,519,9,0.5961327,0.7603002194055422 0.1991203516055819 0.618299815581692 0.15271530114907292 -0.9799711919369936 0.12780649345215758 0.631364881163684 -0.0027474624761540116 -0.7754810367011624,-180.8309183569118 55.47054505259332 1105.2440342975503,0.69
53,523,9,0.5110333,0.7629349550740366 0.19455154299904215 0.616506246069632 0.17492824761990516 -0.9801938411572554 0.092844719516053 0.622358708873594 0.03700987535884534 -0.7818567046557291,-186.32432276045753 60.40649910423091 1101.5868010198699,0.69
53,526,9,0.5844659,0.7466477532265652 0.1922723024565875 0.636826895089839 0.15223594394376605 -0.9813003223267598 0.1177874983729093 0.6475657109307694 0.00900217248446887 -0.7619564363644993,-181.48198705259003 52.35410064198989 1056.471258841955,0.69
53,533,9,0.51805437,0.8211106266675922 0.18692053572432876 0.539294031209399 0.1307021720349944 -0.9813256828163016 0.14112705789625973 0.5556026286824864 -0.04539402570437487 -0.8302078663994107,-181.67796646502927 44.65996680256131 1074.071620604549,0.69
53,534,9,0.5045915,0.7715728821431862 0.17378834218616768 0.6119419087310825 0.13056737679543087 -0.9847431878236199 0.11503483886082033 0.6225973399059916 -0.008858112392513752 -0.782492227556814,-186.01975425579374 47.31555600778149 1082.4559275237077,0.69
