1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	1
27	0
28	1
29	1
30	0
31	1
32	0
33	1
34	1
35	0
36	0
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	0
46	0
47	0
48	0
49	1
50	1
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	1
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	1
153	0
154	0
155	0
156	0
157	1
158	1
159	1
160	1
161	1
162	1
163	1
164	0
165	1
166	1
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	1
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	1
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	1
195	0
196	0
197	0
198	0
199	1
200	0
201	0
202	0
203	0
204	1
205	0
206	0
207	0
208	0
209	1
210	0
211	1
212	1
213	1
214	1
215	1
216	1
217	1
218	0
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	0
227	1
228	0
229	0
230	0
231	0
232	0
233	0
234	1
235	0
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
249	0
250	1
251	1
252	1
253	1
254	1
255	0
256	1
257	0
258	0
259	0
260	0
261	0
262	1
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	1
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	1
291	1
292	1
293	1
294	1
295	1
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	0
309	1
310	1
311	1
312	1
313	0
314	1
315	0
316	1
317	0
318	1
319	0
320	1
321	0
322	0
323	1
324	0
325	0
326	0
327	0
328	0
329	1
330	1
331	1
332	0
333	0
334	0
335	0
336	1
337	1
338	1
339	1
340	1
341	1
342	1
343	1
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	1
355	1
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	1
376	0
377	0
378	1
379	0
380	1
381	1
382	0
383	1
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	1
393	0
394	0
395	1
396	1
397	1
398	1
399	1
400	1
401	1
402	1
403	1
404	1
405	1
406	1
407	1
408	0
409	1
410	0
411	0
412	1
413	0
414	1
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	1
426	1
427	1
428	1
429	1
430	1
