scene_id,im_id,obj_id,score,R,t,time
48,1,19,0.0,-0.17597185961856532 -0.9730296821160914 0.14915475970763303 0.15193841967506538 0.12285635290117214 0.9807247489374712 -0.9725989004975419 0.19524229632146917 0.12622133131167612,-13.213272002727432 81.08334963986644 571.4971690866141,0.69
48,36,19,0.0,0.21854467671019362 -0.975824560446301 -0.002156736289052552 -0.3068968556391131 -0.06663395813281148 -0.9494073075463345 0.9263112566953197 0.20814980867956195 -0.3140399860944453,-37.12271198113809 75.14811393016832 555.7523610868403,0.69
48,47,19,0.0,0.28063389342290057 -0.9478516511089967 -0.15106907477128717 -0.2923854663168468 0.06549020608519729 -0.9540554344447698 0.9141965636278578 0.3119106929825702 -0.2587592754939402,-16.862528320713754 72.65128378892412 551.12899085905,0.69
48,83,19,0.0,0.03848925495294675 -0.9992548275259054 0.002892562763347095 0.39175561149737054 0.017752473059898022 0.9198980326974174 -0.919263900147008 -0.034273012217055476 0.3921469654607583,-5.989506613430137 73.21900569368047 587.2686578153076,0.69
48,112,19,0.0,-0.037103728200968966 -0.9988296447110445 -0.031026669173422672 0.3565982315284227 -0.0422378268706915 0.9333025593300615 -0.933520762824475 0.023564949133191238 0.3577480657501309,3.9499224428104878 69.59428325695824 590.5698208958436,0.69
48,1024,19,0.0,0.6527028732856481 -0.7571674306326555 -0.026008483112293146 -0.36132226278179275 -0.28093068614650873 -0.889114262622919 0.6659017807626773 0.5897248778628853 -0.45694571538280193,-60.36021320935877 90.41499896270204 765.9256381156322,0.69
48,1027,19,0.0,-0.611742826398233 0.07393863864823275 0.787593671930614 -0.03673301877033077 0.9918931795452308 -0.12164951994838234 -0.7902033913381543 -0.10334891429763261 -0.6040675477388109,170.02509835203116 15.683924707127098 1043.9577167412206,0.69
48,1059,19,0.0,-0.5973623442706877 0.07324429942117336 0.7986197482217241 -0.016877108207585177 0.9944519870031956 -0.1038287472906501 -0.8017938593341669 -0.07550177579168403 -0.5928120182539525,179.96856429809878 -0.3269412678600454 1061.4276792725902,0.69
48,1074,19,0.0,-0.5833774150502442 0.07126344105928152 0.809068794094597 -0.013750059594329286 0.9951340014795336 -0.09756666931121415 -0.8120848031273874 -0.06804293547255093 -0.5795588248502742,152.72085291975736 26.47859324010189 1062.6529226070222,0.69
48,1075,19,0.0,-0.5979086550681996 0.07157418035075161 0.7983623092942544 -0.04645409909045455 0.9912372105266388 -0.12365601135837415 -0.8002170061128613 -0.11102220126842291 -0.5893443933332045,152.27970311765978 24.579229455483535 1054.3349132447458,0.69
48,1083,19,0.0,-0.5954169953223355 0.0456474230711218 0.8021190151394543 -0.04851100549830995 0.9945203305263242 -0.09260666560974323 -0.8019509237022332 -0.0940511825379026 -0.5899399045973727,160.5584058485625 25.30700112863411 1063.6108587706826,0.69
48,1087,19,0.0,-0.607055853706726 0.066594755144223 0.7918638324028184 -0.03288418526571544 0.9935235779479916 -0.10876364475701411 -0.7939784763076441 -0.09206540419017797 -0.6009343895230917,159.3043879718163 30.46056774798098 1068.751944654307,0.69
48,1090,19,0.0,-0.5950736515118759 0.05934017227230799 0.8014774439939126 -0.053604136382597145 0.9921189531353015 -0.11325448950213095 -0.801881503614467 -0.11035726883357151 -0.5872029694889122,151.8271092339054 29.519230607563713 1073.5533913861923,0.69
48,1094,19,0.0,-0.6026071816072788 0.07588379062235576 0.7944219502229999 -0.015777131996287212 0.9941414888689393 -0.10692886521150521 -0.7978819880040555 -0.07696980206698595 -0.597879572145148,141.3825611651894 27.574123797087122 1072.7750951828402,0.69
48,1097,19,0.0,-0.5951505449635537 0.06101707105354909 0.8012944189682287 -0.05404392276238132 0.9918169042934293 -0.11566539141096596 -0.8017949134548303 -0.11214341442030529 -0.5869827692190945,147.63109093921426 26.01620268635523 1086.8864335138164,0.69
48,1103,19,0.0,-0.6029003250321326 0.07034148006033566 0.794709553396126 -0.038564703733556256 0.9923718062968924 -0.11709381577600991 -0.7968839072927071 -0.10124363807155745 -0.5955885862304142,157.99972473456722 19.671138920827904 1077.655311323474,0.69
48,1104,19,0.0,-0.6195146006411452 0.05490988152132518 0.7830622992481228 -0.0553960764749808 0.9920053033742434 -0.11338762184891749 -0.7830280546082756 -0.1136238662812046 -0.6115199773578051,156.26537198360276 18.313753522788303 1076.2968130855459,0.69
48,1107,19,0.0,-0.615338884750584 0.05961093492182943 0.7860054664896761 -0.06376563607082462 0.9901042632979002 -0.1250099654259853 -0.7856793242604714 -0.12704363123379425 -0.6054485239824612,154.53141379450662 15.336738517035503 1079.5419128485044,0.69
48,1113,19,0.0,-0.6333939619097622 0.07065108249895587 0.7705975042510717 -0.02996133863550469 0.9928376304074641 -0.11565361141814781 -0.7732492529601457 -0.09634243192185388 -0.6267405592491678,168.62526682848994 23.66931018451617 1073.4083881538058,0.69
48,1119,19,0.0,-0.6621562075298918 0.0516284341518319 0.7475852203037865 -0.05662609757271494 0.9913241872565497 -0.11861635989115132 -0.7472232878486298 -0.12087539264536734 -0.653487947516641,171.26489148983174 20.344355780746803 1071.7506564569642,0.69
48,1120,19,0.0,-0.6694204601083665 0.043892572671262516 0.7415859287045573 -0.04824991562590216 0.9935763676731327 -0.10236184466664196 -0.7413151780655757 -0.10430457164363578 -0.6630025362725557,171.84994374249013 20.541759171241615 1074.250984843326,0.69
48,1122,19,0.0,-0.6618129039976501 0.04233477010706867 0.7484727432192697 -0.05123641831863006 0.9935153751463305 -0.10149891026865798 -0.7479161112986372 -0.10552235112917252 -0.6553522136012788,174.16135559552814 21.51840811441042 1089.8702815146037,0.69
48,1124,19,0.0,-0.6709768341982425 0.041637135335749566 0.7403083390927976 -0.04727726244523623 0.9939881351317393 -0.09875448178695909 -0.7399695591205009 -0.10126172118998894 -0.6649745223665734,172.68801792360006 16.939201694333487 1087.4272540787954,0.69
48,1126,19,0.0,-0.6925445579259889 0.05054126874078368 0.7196024009417761 -0.06261089457951416 0.9895668297078697 -0.12975887415459886 -0.7186528446802738 -0.1349187522029015 -0.6821546885692148,173.24846652895872 17.7824730321672 1098.3419596368403,0.69
48,1128,19,0.0,-0.6750773420996564 0.060302614653051825 0.7352782989111464 -0.04219534846884243 0.9918662719931304 -0.12008684794782164 -0.7365392961351462 -0.11209323417787452 -0.6670419567765492,171.09983029036303 21.646746544854498 1094.3098022660624,0.69
48,1132,19,0.0,-0.6835375295668248 0.045108643177441836 0.7285201822766286 -0.04872166425949922 0.9930428995884484 -0.10720074164272786 -0.7282874742198074 -0.10877044583735271 -0.6765843221704718,168.1569819800542 24.055471516599688 1096.843194900807,0.69
48,1133,19,0.0,-0.67856902283706 0.060878490721851704 0.7320094880624068 -0.04121725044187464 0.9918335502187883 -0.12069526472238402 -0.7333793148923478 -0.11207148623902509 -0.6705182789903693,166.567744012077 22.160099048151093 1099.3896207089692,0.69
48,1137,19,0.0,-0.6935902387091674 0.05614143372185935 0.7181787522525395 -0.057842580920315724 0.9893990806310231 -0.13320546189613758 -0.7180437428178293 -0.13393132070632585 -0.6829901790904628,161.06680095858113 26.20341145421807 1107.368598396027,0.69
48,1540,19,0.0,-0.7596478716546273 -0.04389627486758606 0.6488514684759095 -0.10174384213992939 0.9934554662486872 -0.05190787191946371 -0.6423264759273122 -0.10544834580661593 -0.7591425061801298,158.88971028491227 45.9914023559019 1038.2458726170244,0.69
48,1542,19,0.0,-0.7664121272008895 -0.05765086725721569 0.6397568512989122 -0.1063538261448127 0.9936068697622175 -0.03787151998120615 -0.6334834764567792 -0.09706578112712451 -0.7676437449692498,157.57112453152132 48.36158160874594 1033.57434190342,0.69
48,1543,19,0.0,-0.7621309010040764 -0.06029569915362985 0.6446091206291527 -0.10413830110039822 0.9941061136925881 -0.030137169126193734 -0.638992726076469 -0.09009696655599989 -0.7639180797957131,153.4895988131631 50.92328864703508 1034.5232969731492,0.69
48,1568,19,0.0,-0.7355028886099152 -0.07361587367846974 0.6735103592291853 -0.13503123010688156 0.9900638624350098 -0.03924430144738702 -0.6639292641104872 -0.11980922937247601 -0.7381352727074356,143.67476487314835 69.86885979099384 1034.2606094437026,0.69
48,1569,19,0.0,-0.7467703534441943 -0.067002319895792 0.661698366588142 -0.13250773703681135 0.9899550170709771 -0.049302776812114875 -0.6517482173678855 -0.12449800522331236 -0.7481473837775546,145.65410762146178 70.78494710229548 1037.7781629760689,0.69
48,1571,19,0.0,-0.7538200630301236 -0.0614349409904618 0.6542026143319505 -0.13944040188503526 0.9878996633271453 -0.06790161647746462 -0.6421150106448222 -0.14240787626957757 -0.7532650993382001,149.4353156425459 72.51036807720394 1047.6693834347288,0.69
48,1572,19,0.0,-0.7510589401465763 -0.0709743597672115 0.6564092539578765 -0.15360501099891247 0.9857081040807296 -0.06917394123221574 -0.6421183450283332 -0.15278145766161705 -0.751226901257447,151.1976398460891 74.50076818145618 1043.2012294160172,0.69
48,1576,19,0.0,-0.756773642602213 -0.08082488464776236 0.6486609221189864 -0.1395672058379131 0.9894226839399459 -0.0395442481237363 -0.6386036712368443 -0.12045783713295674 -0.7600495119109508,152.34691540150254 81.32704077969723 1027.5823043704142,0.69
48,1577,19,0.0,-0.7619283916972655 -0.0770064952273797 0.6430669682221393 -0.1349225415056943 0.9899946291533249 -0.04131031398107438 -0.6334516822294045 -0.11823973080300165 -0.7646949276282478,153.2993194292878 82.27777200966436 1037.0248298879233,0.69
