scene_id,im_id,obj_id,score,R,t,time
7,3,3,0.9746215343475342,-0.9925341606140137 -0.09759628772735596 -0.07315046340227127 -0.0693584680557251 0.9449789524078369 -0.3196941912174225 0.10032661259174347 -0.3122338056564331 -0.9446929097175598,75.5706558227539 34.6136360168457 737.069091796875,0.69
7,13,3,0.9741334915161133,-0.7004784941673279 0.7086997628211975 -0.0841100662946701 0.7016429305076599 0.6623222231864929 -0.2627289295196533 -0.13048796355724335 -0.2430512011051178 -0.9611966609954834,32.435394287109375 87.2918930053711 729.2396240234375,0.69
7,21,3,0.9731574058532715,-0.9148979187011719 0.4033655524253845 -0.016063746064901352 0.38963139057159424 0.871938943862915 -0.2964960038661957 -0.10558965802192688 -0.2775225341320038 -0.95489901304245,-27.079811096191406 94.30683898925781 722.9174194335938,0.69
7,30,3,0.9688072204589844,-0.9914616942405701 0.11682146042585373 0.05793458968400955 0.09652414172887802 0.9562157988548279 -0.2762865424156189 -0.08767417818307877 -0.2683354318141937 -0.9593275189399719,-81.79474639892578 57.77597427368164 736.3428344726562,0.69
7,39,3,0.9751095771789551,-0.9946239590644836 0.10235664993524551 0.015695815905928612 0.09491046518087387 0.9616999626159668 -0.25714850425720215 -0.04141552373766899 -0.2542763650417328 -0.9662444591522217,-91.75848388671875 -3.819953441619873 752.8543090820312,0.69
7,54,3,0.97802734375,-0.9965150356292725 -0.08339163661003113 -0.001869021449238062 -0.07873193919658661 0.9477603435516357 -0.3091138005256653 0.027548898011446 -0.3078894317150116 -0.9510231018066406,-10.657299995422363 -66.52381896972656 770.2595825195312,0.69
7,62,3,0.9751095771789551,-0.9818615913391113 -0.18287038803100586 -0.0500604584813118 -0.16089576482772827 0.9433297514915466 -0.2902434170246124 0.10030045360326767 -0.27692437171936035 -0.9556424617767334,45.478759765625 -48.54191970825195 765.0556030273438,0.69
7,67,3,0.975597620010376,-0.9611055850982666 -0.27248576283454895 -0.04502727836370468 -0.2464846670627594 0.919830858707428 -0.3052155077457428 0.12458436191082001 -0.28224581480026245 -0.9512182474136353,68.9424057006836 -21.298967361450195 760.0218505859375,0.69
7,71,3,0.9731574058532715,-0.9739008545875549 -0.21757781505584717 -0.06462975591421127 -0.18851156532764435 0.9339723587036133 -0.30357688665390015 0.1264140009880066 -0.2834703326225281 -0.9506124258041382,77.04911804199219 6.42313814163208 746.45263671875,0.69
7,81,3,0.9755859375,-0.9995179772377014 0.005622747354209423 -0.030532926321029663 0.0195598267018795 0.8777832388877869 -0.47865861654281616 0.024109914898872375 -0.47902509570121765 -0.877470076084137,57.681400299072266 55.28590393066406 725.3784790039062,0.69
7,87,3,0.974609375,-0.9978817105293274 0.06418630480766296 0.010598897002637386 0.05177347734570503 0.8821898698806763 -0.4680390954017639 -0.039391934871673584 -0.4664989113807678 -0.8836442232131958,20.29345703125 77.51883697509766 713.516845703125,0.69
7,94,3,0.974609375,-0.9915491342544556 0.12475912272930145 0.035574205219745636 0.09227276593446732 0.8709669709205627 -0.4825994670391083 -0.09119264781475067 -0.47523853182792664 -0.8751183748245239,-31.265306472778324 77.85033416748047 711.6777954101562,0.69
7,102,3,0.97509765625,-0.994614839553833 0.0943799614906311 0.04282306134700775 0.0619567409157753 0.8726843595504761 -0.4843379259109497 -0.08308282494544983 -0.4790765047073364 -0.8738322854042053,-78.9770736694336 46.75677490234375 729.2178344726562,0.69
7,112,3,0.972681999206543,-0.9939254522323608 0.10978428274393082 -0.007717187982052565 0.10355424880981445 0.9091693162918091 -0.4033454656600952 -0.037264756858348846 -0.40169447660446167 -0.9150152206420898,-90.2452392578125 -16.668367385864258 758.7764282226562,0.69
7,130,3,0.97412109375,-0.9956029653549194 -0.09011439979076385 -0.025576990097761154 -0.06911712139844894 0.8909856081008911 -0.44874006509780884 0.06322667002677917 -0.44499915838241577 -0.8932962417602539,15.691245079040527 -68.88228607177734 782.1839599609375,0.69
7,155,3,0.974609375,-0.9998433589935303 -0.01706738956272602 -0.00468270992860198 -0.010963404551148415 0.8050042986869812 -0.5931676626205444 0.013893421739339828 -0.5930234789848328 -0.8050653338432312,43.97555160522461 49.65005874633789 716.3421020507812,0.69
7,166,3,0.9721813201904297,-0.9960603713989258 0.0594027005136013 0.06583980470895767 0.005339816678315401 0.7813014984130859 -0.6241307854652405 -0.08851579576730728 -0.6213204264640808 -0.7785407900810242,-34.83934020996094 58.39883804321289 702.1027221679688,0.69
7,185,3,0.97802734375,-0.9949279427528381 0.09548347443342209 -0.03164322301745415 0.09550721198320389 0.7979612946510315 -0.595093309879303 -0.031571511179208755 -0.5950971245765686 -0.8030333518981934,-85.53998565673828 -33.97113037109375 768.7925415039062,0.69
7,198,3,0.97607421875,-0.9996664524078369 -0.022554045543074608 -0.012577389366924763 -0.010120425373315811 0.7902472615242004 -0.6127045154571533 0.023758212104439735 -0.6123728156089783 -0.7902119755744934,-9.565937995910645 -74.26103210449219 798.7915649414062,0.69
7,207,3,0.97314453125,-0.9942952990531921 -0.10548895597457886 -0.015776704996824265 -0.07636953890323639 0.8073380589485168 -0.585126519203186 0.07446151971817017 -0.5805836915969849 -0.8107885718345642,51.7462158203125 -55.138423919677734 787.99755859375,0.69
7,219,3,0.97412109375,-0.9971513748168945 -0.07478740811347961 -0.009801425039768219 -0.04210523143410683 0.6597301959991455 -0.7503220438957214 0.06258093565702438 -0.7477719783782959 -0.6609997749328613,77.60498809814453 -3.8359270095825195 748.216552734375,0.69
7,229,3,0.9765625,-0.9998781681060791 -0.015425287187099457 -0.002386416308581829 -0.009074022993445396 0.6988357901573181 -0.7152246832847595 0.012700258754193783 -0.7151158452033997 -0.6988906264305115,34.83165740966797 35.44332504272461 705.175048828125,0.69
7,239,3,0.97412109375,-0.9954460859298706 0.07221262156963348 0.062230564653873444 0.0004464932717382908 0.656333863735199 -0.7544704675674438 -0.09532632678747177 -0.7510068416595459 -0.653377115726471,-37.90654373168945 37.762306213378906 699.9727783203125,0.69
7,251,3,0.9765625,-0.9965894818305969 0.07629159092903137 0.0314490981400013 0.02801479399204254 0.6712777614593506 -0.7406762838363647 -0.07761845737695694 -0.7372691035270691 -0.671125590801239,-91.54481506347656 -7.658102512359619 746.4678955078125,0.69
7,270,3,0.9677734375,-0.9997684955596924 -0.008544634096324444 -0.01974736712872982 0.009970630519092083 0.6293076872825623 -0.7770923376083374 0.01906713657081127 -0.7771092653274536 -0.6290767788887024,-12.573465347290039 -73.10391235351562 817.80224609375,0.69
