#  Index into NumPy file "pose_data_ycbv-2-dope.npz".
#  Created at  5:55PM EDT on Sep 11, 2023
#    DATASET:   ycbv
#    OBJECT:    2
#    ESTIMATOR: dope
#  The errors reported in this file have taken discrete and continuous object symmetries into account.
#  Bounding boxes are recorded in pixel coordinates as ((upper-left x, y), (lower-right x, y)) with the origin in the upper-left.
#
#  When a row is marked as a TP, it does not necessarily mean that the bounding boxes overlap.
#  For each ground-truth instance, the prediction best overlapping that instance belongs to that ground-truth.
#  All TPs are in the corresponding *.npz file.
#
#  When a row is marked as a FN, it means that there is a ground-truth but the predictor failed to make a prediction at all.
#  FNs are NOT recorded in the *.npz at all.
#
#  When a row is marked as a FP, it means the predictor hallucinated; there is no corresponding ground-truth instance.
#  FPs are NOT recorded in the *.npz at all.
#
#  Scene  <t>  Frame  <t>  Index  <t>  Error cat.  <t>  Visibility ratio  <t>  Score  <t>  R_err(degrees)  <t>  t_err(meters)  <t>  Gr.Tr.BBox  <t>  Pred.BBox
000050	620	0	TP	0.876524716456238	0.53492314	1.5201476757354457	0.020915130839950623	300.0,44.0,422.0,279.0	242.66127654248692,36.833459657708374,598.5560960755221,271.14703045148553
000050	623	1	TP	0.8887842465753425	0.5112767	1.5736718704824997	0.028028253780720568	301.0,41.0,422.0,275.0	243.7653051348932,34.154527418701406,599.5885102891857,264.7846185027099
000050	629	2	TP	0.8866270367360903	0.56311786	2.5395241628021616	0.012606173993368849	303.0,34.0,424.0,270.0	245.3955075356059,29.374418427054565,605.7807029540462,256.7795262249525
000050	633	*	FN	0.9055828877005347	*	*	*	309.0,30.0,430.0,266.0	*
000050	640	*	FN	0.9089227327482361	*	*	*	319.0,31.0,439.0,267.0	*
000050	642	*	FN	0.9111771290794799	*	*	*	321.0,30.0,440.0,266.0	*
000050	644	*	FN	0.9111120685940799	*	*	*	321.0,29.0,441.0,265.0	*
000050	651	*	FN	0.902789773708758	*	*	*	328.0,24.0,446.0,261.0	*
000050	653	*	FN	0.9079828845572028	*	*	*	330.0,24.0,448.0,261.0	*
000050	660	*	FN	0.9322293104954994	*	*	*	338.0,26.0,455.0,264.0	*
000050	662	*	FN	0.9228517758070858	*	*	*	337.0,28.0,454.0,265.0	*
000050	671	*	FN	0.9331006142017586	*	*	*	343.0,27.0,458.0,265.0	*
000050	681	*	FN	0.9710723634588935	*	*	*	350.0,26.0,463.0,264.0	*
000050	682	*	FN	0.9740566037735849	*	*	*	351.0,27.0,464.0,265.0	*
000050	701	3	TP	0.9784418740717404	0.46759295	2.0673372412032838	0.0034246299155868136	350.0,39.0,460.0,277.0	285.4764033471995,32.18359614713802,678.4836037405283,268.45537271081923
000050	712	4	TP	0.9747749394507151	0.4649824	1.9280012299905018	0.0055713326705616436	363.0,48.0,471.0,287.0	295.92659632201423,39.9359956054125,697.3858757313984,282.59429654197106
000050	721	5	TP	0.9804597701149426	0.5658395	2.580755187106537	0.007739247558054211	376.0,46.0,483.0,285.0	307.08821498254736,39.84538989095748,717.7899982937959,282.93178639961934
000050	722	6	TP	0.9811919433459027	0.537911	2.411511906526792	0.01303586106939132	377.0,46.0,484.0,285.0	307.50395171763375,38.8305428660633,718.8227321454397,282.4732875127885
000050	735	7	TP	0.984851292504401	0.55578196	2.4918259516061734	0.011337256938493571	386.0,47.0,491.0,286.0	315.22315180314837,39.223816520608096,733.059919293521,283.14317130569975
000050	737	8	TP	0.9885473176612417	0.5251326	2.7085914654901804	0.011702453163660574	387.0,46.0,492.0,285.0	315.6219854038528,38.73807551246898,734.0386084233027,281.9616905827618
000050	751	9	TP	0.9793751753811617	0.4905483	2.8554912068865566	0.014826489869484453	393.0,49.0,497.0,289.0	321.7067899783732,42.5507608773174,743.5379010922475,290.022668258303
000050	757	10	TP	0.9847692020183143	0.52137953	2.511598630655682	0.002212303276626167	394.0,48.0,497.0,289.0	322.2682179298701,42.22878370976329,744.7870271446441,287.75886703063156
000050	769	11	TP	0.984968763211048	0.5666563	2.7391429185894762	0.004409547542372977	395.0,48.0,497.0,289.0	322.9645367583805,40.76398939157389,746.9964487085213,286.01443430232223
000050	923	*	FN	0.9810841754193838	*	*	*	394.0,20.0,479.0,269.0	*
000050	1026	*	FN	0.9877655538694993	*	*	*	352.0,18.0,442.0,279.0	*
000050	1044	*	FN	0.9879647841153882	*	*	*	334.0,19.0,427.0,282.0	*
000050	1052	*	FN	0.988918768545994	*	*	*	329.0,16.0,423.0,280.0	*
000050	1058	*	FN	0.9828197687808023	*	*	*	328.0,14.0,423.0,279.0	*
000050	1066	*	FN	0.9828449217327995	*	*	*	325.0,11.0,422.0,278.0	*
000050	1077	*	FN	0.9796019900497512	*	*	*	323.0,12.0,422.0,280.0	*
000050	1094	*	FN	0.9817460675170144	*	*	*	322.0,29.0,422.0,296.0	*
000050	1098	*	FN	0.9863167339614177	*	*	*	319.0,29.0,420.0,297.0	*
000050	1105	*	FN	0.9835108516422301	*	*	*	319.0,31.0,421.0,299.0	*
000050	1113	*	FN	0.9876735493058028	*	*	*	321.0,39.0,422.0,306.0	*
000050	1125	*	FN	0.9840327263130113	*	*	*	317.0,37.0,419.0,305.0	*
000050	1130	*	FN	0.9780224581640232	*	*	*	312.0,35.0,416.0,304.0	*
000050	1145	*	FN	0.9784234505286684	*	*	*	310.0,29.0,415.0,299.0	*
000050	1150	*	FN	0.9794251005218582	*	*	*	309.0,26.0,415.0,297.0	*
000050	1169	*	FN	0.9829266226063379	*	*	*	306.0,22.0,414.0,292.0	*
000050	1189	*	FN	0.9837531486146096	*	*	*	303.0,26.0,413.0,294.0	*
000050	1192	*	FN	0.9734539211991793	*	*	*	303.0,30.0,413.0,298.0	*
000050	1209	*	FN	0.981023102310231	*	*	*	292.0,40.0,405.0,308.0	*
000050	1216	*	FN	0.978815125015396	*	*	*	291.0,39.0,405.0,308.0	*
000050	1242	*	FN	0.9706865311052949	*	*	*	275.0,45.0,393.0,315.0	*
000050	1246	*	FN	0.9831636334482482	*	*	*	273.0,45.0,391.0,315.0	*
000050	1263	*	FN	0.9768901793070978	*	*	*	267.0,33.0,388.0,305.0	*
000050	1266	*	FN	0.974580579562786	*	*	*	267.0,30.0,388.0,303.0	*
000050	1280	12	TP	0.9733758500134465	0.47584876	32.07085489205559	0.031809829491874886	261.0,24.0,387.0,298.0	151.86211174232264,48.14372582845732,510.482366953112,291.0155297297636
000050	1284	*	FN	0.9747440012226807	*	*	*	262.0,23.0,388.0,297.0	*
000050	1324	*	FN	0.9718903466979404	*	*	*	233.0,11.0,367.0,287.0	*
000050	1480	*	FN	0.952857738840217	*	*	*	246.0,86.0,376.0,331.0	*
000050	1542	*	FN	0.9320745754660966	*	*	*	236.0,28.0,372.0,272.0	*
000050	1564	*	FN	0.9248102834133498	*	*	*	232.0,23.0,370.0,268.0	*
000050	1592	*	FN	0.920667502945984	*	*	*	230.0,28.0,373.0,274.0	*
000050	1593	*	FN	0.9201965564528417	*	*	*	231.0,29.0,373.0,275.0	*
000050	1613	*	FN	0.9197104801701302	*	*	*	222.0,35.0,367.0,281.0	*
000050	1629	*	FN	0.9186194368755677	*	*	*	215.0,33.0,363.0,282.0	*
000050	1656	13	TP	0.9192915473539082	0.35818	4.810069670943936	0.006645508066945565	211.0,19.0,361.0,270.0	175.72853649627,17.042782115125817,483.89315751841735,245.64767978183534
000050	1658	14	TP	0.9152261925717303	0.33601847	21.58111244417966	0.061782236683957784	212.0,17.0,362.0,268.0	187.27012136291927,20.042764100566927,510.38076961957273,240.27876211322464
000050	1669	*	FN	0.9231645831894468	*	*	*	204.0,20.0,357.0,273.0	*
000050	1678	15	TP	0.9238953093133923	0.34459442	26.32979363040043	0.16485725817778335	191.0,23.0,346.0,279.0	178.91959318544406,8.415559778208575,485.07100650120975,247.74142453771375
000050	1695	16	TP	0.9117168564693383	0.39772475	7.751209361934178	0.030650767428155132	184.0,16.0,340.0,274.0	153.7530084782427,8.441585011843841,449.40026879006024,242.31457512343266
000050	1708	17	TP	0.9269425813839359	0.39546838	4.637182630138879	0.009606654348652887	176.0,13.0,333.0,274.0	147.3330871979549,7.429575004713342,432.7454992277285,239.63651192606508
000050	1711	*	FN	0.9173237288685551	*	*	*	174.0,13.0,331.0,275.0	*
000050	1713	18	TP	0.9138689436574164	0.33035272	4.768840013527293	0.003526342766019245	175.0,12.0,332.0,275.0	145.86153125041614,7.080910728897749,431.05304168721915,237.74449747953932
000050	1714	*	FN	0.9239084836554906	*	*	*	176.0,11.0,333.0,274.0	*
000050	1718	*	FN	0.9112777157441379	*	*	*	180.0,3.0,338.0,266.0	*
000050	1719	*	FN	0.9167249380204692	*	*	*	180.0,2.0,338.0,265.0	*
000050	1733	19	TP	0.9161970949161031	0.42679703	2.8118703924008632	0.009205657604519754	176.0,16.0,336.0,281.0	142.9081563588319,11.855164677303236,425.36467081236196,249.71717372686757
000050	1743	20	TP	0.9111285759195221	0.39514497	6.85526606033435	0.01114643784005697	188.0,17.0,346.0,281.0	159.71924061163048,9.505430394563575,458.7450946892104,246.41910902739411
000050	1745	21	TP	0.9174493482016648	0.35433522	17.731886193190018	0.03720310448943318	192.0,16.0,350.0,279.0	170.11413921753586,23.139892417115846,469.7781708111329,246.1450354916989
000050	1756	22	TP	0.9125308641975308	0.2753137	11.358377490714972	0.10435490350256985	189.0,14.0,348.0,277.0	171.66644787687218,19.647918560970197,433.4978204765998,234.09706219469695
000050	1778	23	TP	0.9056944401946085	0.49443385	4.201864292468434	0.008963253501220677	202.0,15.0,360.0,274.0	164.99087445127174,13.608386757578415,467.7228160669649,241.92628744635653
000050	1782	24	TP	0.9119087940002419	0.39066377	3.8546730526044133	0.0034970907484647437	198.0,11.0,357.0,271.0	160.4215496792761,11.690377439483598,460.20223975901587,236.92667251959708
000050	1874	*	FN	0.9168438266557645	*	*	*	162.0,34.0,338.0,297.0	*
000054	1	25	TP	0.5560589188094756	0.4557775	7.607413467154227	0.03711004067135556	92.0,22.0,278.0,267.0	75.19247633944886,14.062973848933723,308.9894544192872,236.09448098212448
000054	22	26	TP	0.5512170256148846	0.44295967	6.402164429640427	0.00886780355984993	123.0,15.0,307.0,262.0	94.87636936626785,7.226349481018758,354.8401954480192,231.73209348645986
000054	32	*	FN	0.5462711510340506	*	*	*	137.0,35.0,320.0,283.0	*
000054	38	*	FN	0.5482838249186522	*	*	*	126.0,16.0,308.0,263.0	*
000054	43	*	FN	0.5260629041892839	*	*	*	122.0,-14.0,304.0,234.0	*
000054	50	*	FN	0.5132662872586471	*	*	*	115.0,-15.0,297.0,233.0	*
000054	56	*	FN	0.5321518723813985	*	*	*	105.0,-4.0,287.0,244.0	*
000054	63	*	FN	0.5085303878863306	*	*	*	118.0,-14.0,300.0,234.0	*
000054	69	*	FN	0.49004602099384664	*	*	*	132.0,-23.0,315.0,229.0	*
000054	81	*	FN	0.5263905699100142	*	*	*	179.0,2.0,367.0,256.0	*
000054	86	*	FN	0.5235624160366673	*	*	*	174.0,13.0,363.0,268.0	*
