1	1
2	0
3	0
4	1
5	1
6	1
7	1
8	0
9	1
10	1
11	0
12	1
13	1
14	0
15	1
16	0
17	0
18	0
19	0
20	1
21	1
22	1
23	0
24	0
25	0
26	1
27	0
28	0
29	0
30	1
31	0
32	1
33	0
34	0
35	1
36	1
37	0
38	0
39	1
40	0
41	1
42	0
43	0
44	0
45	0
46	0
47	0
48	1
49	0
50	0
51	0
52	1
53	1
54	0
55	1
56	1
57	1
58	0
59	1
60	1
61	0
62	0
63	0
64	1
65	0
66	0
67	0
68	0
69	0
70	1
71	0
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	0
84	1
85	1
86	1
87	0
88	1
89	0
90	0
91	1
92	0
93	1
94	0
95	0
96	1
97	1
98	0
99	0
100	1
101	1
102	0
103	0
104	0
105	0
106	0
107	0
108	1
109	1
110	1
111	0
112	0
113	0
114	0
115	0
116	1
117	1
118	1
119	0
120	1
121	1
122	1
123	1
124	1
125	0
126	1
127	1
128	0
129	1
130	1
131	1
132	0
133	0
134	0
135	1
136	1
137	1
138	0
139	0
140	1
141	0
142	0
143	1
144	0
145	1
146	1
147	1
