scene_id,im_id,obj_id,score,R,t,time
1,0,1,0.0,0.9785627696477369 0.1998741811524568 -0.04965095737229076 -0.0790746725504541 0.1420344452224741 -0.986698237827241 -0.19016335614515384 0.9694722936107968 0.1547946055282047,139.9195113770737 -123.34766551086454 1096.6375277315758,0.69
1,65,1,0.0,0.9820112000914906 0.12991901790793536 -0.1370220846458974 -0.030008016732886236 -0.6090643629506605 -0.7925529135113093 -0.1864229648584871 0.7824075987420774 -0.594209413930836,138.67842878848717 -197.4169026145681 1370.163908286809,0.69
1,102,1,0.0,0.981009252914027 -0.02132626012446806 -0.19278494839111873 -0.053029069618615726 -0.9855580844254171 -0.16082033453231728 -0.1865710681548637 0.16798944268258634 -0.967972511838403,125.63073569731235 -189.85938845932898 1385.3791990041807,0.69
1,112,1,0.0,0.974790093567136 -0.14406949454154686 -0.17037680072685038 -0.14764781375150846 -0.9890038703957292 -0.00845384153314969 -0.1672853746678817 0.03339648312039661 -0.9853427212586571,123.23284167594585 -184.21901311271694 1471.0225548675178,0.69
1,169,1,0.0,0.3513450466552229 -0.9362312825729536 -0.005257729799237373 -0.9026491435077403 -0.34022268868692096 0.2635774000694775 -0.2485582062929773 -0.08786072862459618 -0.9646239217695013,118.08463610125918 -135.9941978134446 1370.3152010900571,0.69
1,193,1,0.0,0.11920995671376322 -0.9928369223956951 0.007989477338748753 -0.9876169949884074 -0.11774893989375723 0.10367187836613984 -0.10198851616907631 -0.02024926373328511 -0.994579463837802,127.17210409925495 -152.28126940039738 1335.8725059160593,0.69
1,277,1,0.0,-0.05872369777013209 -0.995931989304889 -0.06834471449503907 -0.8917364163529988 0.08310788291159688 -0.44485867817528657 0.44872897284453683 0.03482172421288912 -0.8929892252724713,159.62566270789378 -134.95210905316375 1157.9900276387375,0.69
1,315,1,0.0,-0.1528956244128009 -0.9768883138997102 -0.14937252157475764 -0.9875115225104698 0.15683908440342653 -0.014916249949280563 0.03799895978147536 0.1452264568516242 -0.988668475923982,227.7935798444537 -64.16155040309661 1302.776497132242,0.69
1,384,1,0.0,0.9638651352280778 -0.22282480777107522 -0.1459900891620458 -0.19178416818390126 -0.2000810145484538 -0.9608259053810271 0.18488600251443532 0.9541051790337607 -0.23558538455342984,241.39791839170368 -67.59159878578336 961.6180572385609,0.69
1,436,1,0.0,0.9913507448540997 0.06406303365739591 0.11454094637217418 0.09933221484850654 0.2041318913844747 -0.9738907957328108 -0.08577185884957872 0.9768449716502657 0.19600277954937162,142.99186700447567 -18.150455116637765 831.5086061349797,0.69
1,457,1,0.0,0.9902982379611028 0.10341215391260485 0.09281878212027407 0.09275896922996853 0.005397824797333005 -0.9956739612518 -0.10346580845153115 0.9946239439660665 -0.00424694841716246,99.00637483134328 -3.361795193070572 853.2619642050006,0.69
